date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-13 20:00:00,135,30,20.652,44.463,20.108,44.94,20.302,47.062,20.502,47.426,21.493,44.108,21.043,46.51,20.681,47.531,21.279,44.119,20.958,46.56,1.519,757.282,72.015,4.601,40.015,-4.078,9.80558,9.80558
2016-01-13 20:10:00,129,25,20.355,45.935,19.98,46.81,20.349,47.02,20.287,45.781,21.33,46.165,21.26,45.387,20.544,46.195,21.314,46.04,21.121,46.299,1.54,758.288,74.663,4.216,39.964,-3.527,46.99753,46.99753
2016-01-13 20:20:00,130,26,20.286,44.869,20.077,45.322,20.108,46.757,20.636,45.478,21.672,44.5,20.929,45.143,20.651,46.029,21.43,46.904,20.735,45.729,2.353,758.552,74.056,4.787,37.82,-2.836,42.41971,42.41971
2016-01-13 20:30:00,122,28,20.395,46.393,19.922,46.722,20.558,48.31,20.436,45.452,21.307,44.582,20.919,46.688,20.79,47.522,21.34,45.319,20.856,46.223,2.03,758.901,74.247,5.295,40.69,-3.12,24.6534,24.6534
2016-01-13 20:40:00,130,24,20.627,45.315,20.32,45.284,20.465,46.661,20.448,47.544,21.226,45.432,21.105,46.108,20.583,46.632,20.551,46.439,20.849,43.803,2.397,760.515,69.038,4.176,37.339,-3.795,37.58745,37.58745
2016-01-13 20:50:00,131,19,20.728,45.5,19.997,45.501,20.553,46.699,20.713,43.669,21.613,46.383,21.232,46.744,20.967,46.077,21.112,45.543,20.893,46.419,2.256,760.453,72.582,4.522,38.57,-3.228,23.65144,23.65144
2016-01-13 21:00:00,129,19,20.749,44.993,20.294,46.886,20.447,46.779,20.696,45.493,21.561,46.687,21.049,45.106,20.638,45.846,21.22,47.892,20.653,47.531,2.488,759.83,72.544,4.13,32.762,-3.003,29.97913,29.97913
2016-01-13 21:10:00,128,20,20.583,45.679,20.437,46.263,20.558,44.727,20.72,45.59,21.317,44.844,20.994,45.442,20.686,44.507,21.086,44.873,20.989,46.212,3.224,757.841,69.072,4.988,38.327,-2.961,1.98415,1.98415
2016-01-13 21:20:00,118,18,20.781,44.957,20.292,45.597,20.645,45.07,20.493,44.121,21.222,44.798,21.381,46.002,20.818,45.768,21.23,47.278,20.675,48.158,3.103,760.828,64.039,3.198,36.787,-4.09,4.54977,4.54977
2016-01-13 21:30:00,113,22,20.811,42.737,20.184,46.968,20.71,43.979,20.392,46.69,21.679,45.569,21.37,43.901,20.793,46.614,21.114,46.191,20.865,45.559,3.211,759.287,71.248,3.508,38.239,-2.54,1.70309,1.70309
2016-01-13 21:40:00,117,18,20.725,46.057,20.443,45.265,20.78,44.2,20.734,47.244,21.428,44.371,21.193,45.567,20.379,46.012,20.885,45.879,20.985,43.254,3.913,760.67,67.816,3.374,46.371,-2.524,2.81427,2.81427
2016-01-13 21:50:00,105,19,20.867,44.16,19.947,44.286,20.621,45.971,20.415,45.691,21.494,45.558,21.313,44.053,20.55,46.657,21.043,47.419,20.736,44.244,3.539,759.151,63.334,3.727,37.327,-3.794,26.78706,26.78706
2016-01-13 22:00:00,89,17,20.56,45.619,20.172,44.861,20.64,45.185,20.706,44.171,21.507,42.685,21.2,45.207,20.759,44.809,20.764,45.487,20.431,44.671,3.597,759.554,68.154,3.79,40.188,-2.772,25.76015,25.76015
2016-01-13 22:10:00,79,18,20.763,44.139,20.105,45.738,20.614,45.052,20.489,46.112,21.658,44.065,20.681,44.675,20.43,45.513,20.862,43.628,21.379,42.993,4.418,758.482,67.965,4.12,42.644,-1.989,10.26327,10.26327
2016-01-13 22:20:00,81,15,21.054,43.699,20.193,46.433,20.622,45.841,20.59,46.09,21.559,44.185,21.234,44.819,20.617,43.935,20.931,44.757,21.226,45.428,4.643,757.842,72.226,4.516,41.453,-0.912,7.3808,7.3808
2016-01-13 22:30:00,77,16,20.845,44.074,20.08,44.688,20.706,44.981,20.555,44.979,21.512,43.597,21.731,44.744,20.778,44.504,21.204,44.187,20.761,44.956,4.577,758.8,68.358,4.779,41.749,-1.752,10.98446,10.98446
2016-01-13 22:40:00,90,11,20.476,45.353,19.798,44.735,20.648,46.021,20.587,44.617,21.224,45.53,21.443,42.806,20.492,44.676,21.557,44.454,21.034,43.492,5.652,757.924,74.154,3.876,35.424,0.483,8.05728,8.05728
2016-01-13 22:50:00,89,9,20.751,44.413,19.943,42.329,20.535,43.979,20.751,43.15,21.572,43.394,21.293,43.686,20.858,44.247,20.74,44.536,20.878,43.977,5.23,759.152,63.133,3.844,35.264,-2.143,17.03201,17.03201
2016-01-13 23:00:00,72,14,20.796,44.528,19.967,45.691,20.393,44.992,20.688,42.688,21.4,43.708,21.325,45.564,21.135,42.852,20.88,44.156,20.685,43.087,5.197,758.95,62.023,3.633,35.909,-2.399,28.05085,28.05085
2016-01-13 23:10:00,65,13,20.846,43.471,20.196,43.724,20.743,43.699,20.482,43.856,21.289,42.591,21.409,41.922,20.886,44.073,20.885,43.634,20.857,45.34,6.105,758.958,67.63,3.92,41.133,-0.369,18.90691,18.90691
2016-01-13 23:20:00,64,9,21.008,44.139,20.152,42.564,20.697,42.003,20.587,45.204,21.547,44.647,21.634,42.738,20.84,45.159,20.908,43.624,20.988,42.782,5.732,758.67,68.467,2.743,40.86,-0.575,38.05273,38.05273
2016-01-13 23:30:00,56,5,20.257,44.587,20.296,43.31,20.199,44.439,20.665,43.856,21.416,43.148,21.179,42.576,20.484,43.704,20.905,44.688,20.947,45.465,6.319,758.992,63.56,2.331,38.62,-0.969,20.7729,20.7729
2016-01-13 23:40:00,50,13,20.505,43.853,20.217,42.885,20.788,43.295,20.595,42.184,21.746,42.684,21.095,45.585,20.528,43.849,20.913,43.497,20.793,43.247,6.015,757.083,64.614,2.61,35.792,-1.062,10.37692,10.37692
2016-01-13 23:50:00,59,8,20.647,46.153,20.148,44.563,20.646,43.338,20.869,42.399,22.044,42.661,21.474,45.207,20.876,43.048,20.79,42.362,20.832,41.707,6.906,757.793,61.934,2.786,37.925,-0.707,35.48874,35.48874
2016-01-14 00:00:00,44,4,20.657,43.561,20.355,44.081,20.558,44.556,20.742,42.048,21.793,42.205,21.513,45.268,20.788,42.825,20.926,43.361,21.022,43.215,6.729,759.354,64.388,3.391,36.971,-0.394,29.14947,29.14947
2016-01-14 00:10:00,42,7,20.814,43.044,19.81,44.442,20.638,42.946,20.865,42.859,21.834,42.871,21.224,42.795,20.694,42.515,20.939,42.009,20.876,42.118,7.097,757.548,63.561,3.317,36.996,-0.191,24.8953,24.8953
2016-01-14 00:20:00,42,4,20.703,41.126,20.243,41.507,20.577,42.595,21.051,41.758,21.683,42.644,21.774,42.842,20.881,44.434,21.137,41.979,20.868,42.772,7.815,759.332,65.494,2.817,40.722,0.914,42.60646,42.60646
2016-01-14 00:30:00,39,8,20.628,42.872,20.563,41.681,20.741,42.933,20.876,42.132,21.644,42.696,21.499,43.353,20.589,41.662,21.175,40.776,20.745,42.349,7.733,757.801,57.702,2.932,37.301,-0.727,41.74776,41.74776
2016-01-14 00:40:00,38,13,20.931,41.6,20.05,41.61,20.51,43.243,20.804,42.308,21.821,42.275,21.123,41.476,20.606,43.111,21.101,42.693,20.899,43.219,7.398,758.415,64.043,3.229,36.093,0.206,49.37082,49.37082
2016-01-14 00:50:00,43,2,20.921,44.184,20.082,41.403,20.439,43.61,20.771,41.45,21.968,41.311,21.287,41.035,20.45,42.147,21.584,40.266,20.893,41.064,8.331,756.652,63.815,3.872,36.033,1.094,29.52835,29.52835
2016-01-14 01:00:00,41,6,20.894,42.746,20.134,40.705,20.757,42.397,21.115,42.648,21.972,41.626,21.419,41.049,20.421,42.136,20.924,41.386,21.338,41.839,7.954,759.703,58.902,3.665,35.26,-0.265,0.28552,0.28552
2016-01-14 01:10:00,41,3,20.964,42.238,20.382,43.789,20.72,41.299,21.151,43.102,21.817,42.413,21.49,40.619,20.448,41.382,20.913,43.541,20.973,42.849,8.573,758.39,62.097,3.022,40.352,0.993,33.52805,33.52805
2016-01-14 01:20:00,40,0,20.752,42.98,19.899,42.407,21.067,41.222,21.249,41.469,21.646,42.046,21.695,43.188,20.8,40.752,20.784,41.007,21.033,41.397,8.979,758.204,62.302,2.932,38.143,1.44,2.29401,2.29401
2016-01-14 01:30:00,56,7,21.042,42.263,20.051,39.942,20.754,42.429,21.043,39.905,21.876,41.505,21.8,40.903,20.543,41.783,21.011,39.972,21.269,40.175,8.959,757.962,66.451,2.569,40.788,2.249,26.67169,26.67169
2016-01-14 01:40:00,52,9,20.787,40.701,20.596,42.409,20.485,41.258,20.757,42.113,22.184,41.586,21.882,40.673,20.889,40.76,21.151,41.546,20.986,41.401,8.844,757.788,62.887,2.804,41.26,1.421,42.94166,42.94166
2016-01-14 01:50:00,55,4,21.221,39.712,20.001,41.445,20.707,40.775,21.108,40.165,21.827,40.282,21.598,42.827,20.595,43.49,20.827,40.814,21.027,41.401,9.216,758.319,67.228,2.631,39.88,2.661,22.84917,22.84917
2016-01-14 02:00:00,47,6,20.874,41.269,20.293,39.227,20.923,41.192,20.96,40.759,22.215,37.47,21.581,40.621,20.617,40.543,21.065,43.37,20.879,39.752,8.967,757.466,67.075,1.972,35.554,2.382,39.86215,39.86215
2016-01-14 02:10:00,53,6,20.587,40.032,19.765,39.86,20.834,40.938,21.274,39.573,21.862,39.844,21.667,40.888,20.423,38.658,20.618,39.704,21.029,41.847,9.326,758.76,59.086,3.792,42.455,1.144,18.70425,18.70425
2016-01-14 02:20:00,38,11,21.158,41.591,20.339,39.785,20.88,40.583,21.189,40.05,21.864,38.227,21.514,41.166,20.274,38.723,20.879,39.073,21.058,41.476,9.929,757.52,64.818,2.714,34.722,2.893,29.56702,29.56702
2016-01-14 02:30:00,46,7,20.929,40.629,20.252,40.013,20.882,40.504,20.95,41.617,21.721,41.242,21.407,39.72,20.564,39.513,20.777,39.846,21.42,41.969,9.676,760.041,61.129,2.234,43.03,1.902,23.4225,23.4225
2016-01-14 02:40:00,57,5,20.833,41.837,20.356,41.134,20.736,38.587,21.086,39.239,22.031,41.228,21.26,41.452,20.389,40.471,21.002,41.949,21.195,41.622,10.558,758.065,68.174,2.495,41.232,4.193,20.2217,20.2217
2016-01-14 02:50:00,46,2,20.817,40.501,20.118,40.629,20.831,40.676,21.061,40.564,22.182,40.807,21.6,39.304,20.898,42.237,21.043,40.638,21.175,38.718,10.079,759.161,60.443,1.432,36.432,2.167,15.7826,15.7826
2016-01-14 03:00:00,33,6,20.781,41.245,20.598,41.284,20.632,38.506,21.175,41.066,22.215,38.386,21.539,41.069,20.306,40.331,20.964,38.987,21.256,39.552,10.086,755.943,63.209,1.781,43.819,2.728,47.5288,47.5288
2016-01-14 03:10:00,41,2,20.661,41.122,20.225,39.669,21.391,40.115,21.087,42.638,21.762,40.58,21.311,39.952,20.593,39.891,20.91,40.353,21.143,40.746,10.482,759.463,63.25,1.881,35.963,3.132,41.10949,41.10949
2016-01-14 03:20:00,42,3,20.691,39.934,20.101,38.577,20.904,38.953,21.049,41.739,22.354,38.984,21.189,37.941,20.818,39.544,20.471,40.085,21.146,40.202,9.702,758.639,63.594,2.73,36.108,2.421,47.42712,47.42712
2016-01-14 03:30:00,43,7,20.905,37.584,20.177,40.45,20.862,39.501,20.928,39.014,22.02,37.966,21.4,39.943,20.547,40.054,21.145,38.519,21.06,41.511,9.53,757.658,66.705,2.459,37.972,2.871,9.11177,9.11177
2016-01-14 03:40:00,47,11,21.111,41.013,20.342,38.93,20.62,40.226,21.053,39.783,21.621,39.159,21.264,40.069,20.337,39.369,21.056,40.047,21.071,39.543,10.15,756.848,62.525,1.73,43.068,2.655,29.72503,29.72503
2016-01-14 03:50:00,47,7,21.031,39.107,19.989,40.704,21.011,39.346,21.18,39.52,22.119,40.823,21.774,38.802,20.452,40.622,20.96,39.203,21.262,40.615,10.95,757.922,67.636,2.255,39.591,4.478,2.73126,2.73126
2016-01-14 04:00:00,39,10,20.758,40.673,20.235,41.933,20.821,38.28,21.101,38.334,21.972,38.515,21.451,39.731,20.313,40.301,20.621,38.5,21.042,39.703,10.632,758.352,62.986,2.492,38.894,3.229,22.83209,22.83209
2016-01-14 04:10:00,45,9,21.018,40.734,20.476,40.29,20.889,37.802,21.085,39.451,22.33,39.326,21.432,39.502,20.131,38.999,21.051,38.485,21.146,38.739,10.498,757.243,67.461,1.361,39.238,3.991,21.0648,21.0648
2016-01-14 04:20:00,33,7,20.867,38.644,20.307,39.142,21.018,39.343,20.951,39.601,22.263,38.482,21.361,37.942,20.308,38.034,20.831,40.342,21.407,37.91,10.533,757.121,62.82,1.325,40.605,3.097,12.02308,12.02308
2016-01-14 04:30:00,23,10,20.485,39.422,20.205,39.9,20.357,40.051,20.955,37.113,21.757,37.647,21.118,38.788,20.306,39.496,21.057,39.838,21.182,39.361,11.323,758.176,67.317,1.711,36.461,4.787,15.51667,15.51667
2016-01-14 04:40:00,34,8,20.715,38.844,20.062,39.503,21.178,37.923,20.966,39.463,22.115,40.666,21.133,37.655,20.362,38.101,20.609,37.814,21.114,37.437,10.773,757.648,70.56,1.79,38.946,4.885,12.55692,12.55692
2016-01-14 04:50:00,34,7,20.811,39.71,20.183,38.058,20.847,39.065,21.078,38.303,22.121,38.13,21.393,37.745,20.429,40.439,20.54,41.911,21.31,39.28,9.923,760.087,67.329,2.375,38.75,3.388,25.33861,25.33861
2016-01-14 05:00:00,37,8,20.796,38.942,20.199,38.669,20.826,40.31,20.61,39.64,21.642,38.438,21.182,37.537,20.399,37.996,20.71,42.266,21.18,38.157,11.23,757.315,68.179,1.357,33.771,4.866,40.10498,40.10498
2016-01-14 05:10:00,43,11,21.111,38.991,19.917,40.074,20.706,40.157,21.31,38.946,22.273,37.518,21.227,40.152,20.335,38.974,20.763,38.729,21.103,37.749,10.363,757.819,65.742,2.491,36.806,3.511,0.72662,0.72662
2016-01-14 05:20:00,47,6,20.777,39.934,20.199,38.166,20.609,40.172,20.992,36.739,21.811,36.944,21.214,39.695,20.192,39.685,20.855,39.315,21.279,38.978,10.725,758.092,67.285,1.516,38.677,4.182,34.87939,34.87939
2016-01-14 05:30:00,46,9,20.643,40.445,20.003,40.387,20.629,38.139,20.978,39.657,21.57,39.636,21.427,39.289,20.239,38.864,21.167,37.966,20.968,39.712,11.191,758.697,71.944,2.582,31.744,5.58,14.53575,14.53575
2016-01-14 05:40:00,51,9,20.682,37.067,20.269,38.287,20.868,39.769,21.049,39.805,21.59,38.825,21.001,39.162,20.167,39.914,20.866,38.252,21.073,38.009,10.766,757.921,72.943,1.319,40.263,5.355,1.64939,1.64939
2016-01-14 05:50:00,57,11,20.717,37.821,20.24,39.218,21.21,40.446,21.404,37.188,21.806,37.93,20.999,39.333,20.43,39.48,20.904,40.201,21.442,39.071,10.744,758.123,72.173,1.474,38.667,5.179,7.5095,7.5095
2016-01-14 06:00:00,67,14,20.389,39.526,20.177,38.56,21.201,38.069,20.913,39.938,21.847,38.097,21.054,39.037,20.162,38.631,21.026,36.983,21.15,38.586,9.947,759.478,71.372,1.403,43.013,4.221,0.86746,0.86746
2016-01-14 06:10:00,56,13,20.386,36.796,20.082,39.09,21.281,39.201,21.081,37.015,21.674,39.535,21.173,38.721,20.261,39.627,20.811,36.909,21.392,38.969,10.272,758.357,74.471,1.728,33.408,5.166,17.14869,17.14869
2016-01-14 06:20:00,60,15,20.456,39.112,20.317,40.307,20.988,38.385,21.186,39.298,21.658,38.461,21.108,36.693,20.03,40.168,20.798,38.985,21.044,37.438,10.068,757.089,70.269,1.948,39.301,4.122,45.73512,45.73512
2016-01-14 06:30:00,55,16,20.57,40.084,20.2,38.341,20.834,39.631,20.957,37.705,22.047,38.745,21.063,38.11,20.068,38.443,20.808,38.319,21.464,39.292,10.353,757.6,76.984,1.561,39.391,5.75,43.96943,43.96943
2016-01-14 06:40:00,61,14,20.88,37.218,20.215,39.659,20.909,39.064,21.188,38.402,21.447,39.408,21.109,38.56,20.395,38.692,20.877,37.331,21.439,38.814,10.312,756.727,75.939,1.593,37.957,5.5,8.2801,8.2801
2016-01-14 06:50:00,69,18,20.564,39.891,20.227,39.048,20.898,38.172,21.035,37.859,21.877,39.884,20.828,36.937,20.137,40.314,20.723,38.828,21.237,39.17,10.232,759.8,74.88,1.39,40.533,5.208,33.29535,33.29535
2016-01-14 07:00:00,85,19,20.78,39.55,19.761,37.241,21.02,40.66,20.851,39.432,21.787,39.072,20.837,37.5,19.885,39.301,20.563,38.99,21.194,39.013,9.093,756.946,69.078,1.912,36.016,2.908,7.6829,7.6829
2016-01-14 07:10:00,77,3,20.661,39.21,20.151,39.428,20.72,39.733,21.327,38.532,22.153,38.702,20.749,40.417,19.985,40.68,20.712,39.009,21.494,38.696,9.845,759.664,73.641,1.596,40.871,4.573,19.35943,19.35943
2016-01-14 07:20:00,71,2,20.335,39.554,19.959,39.196,20.995,36.902,21.119,37.496,21.903,38.969,20.789,39.634,19.958,39.495,20.747,39.598,21.224,37.167,9.659,758.446,68.444,0.65,42.422,3.348,6.84375,6.84375
2016-01-14 07:30:00,60,1,20.548,39.515,19.811,38.995,20.552,38.68,20.938,39.722,21.502,39.655,20.944,38.954,19.707,38.217,20.479,39.272,21.418,39.571,10.177,757.828,72.914,2.779,41.445,4.76,0.92236,0.92236
2016-01-14 07:40:00,63,2,20.226,40.452,19.878,39.982,20.862,39.748,20.929,40.765,21.212,39.13,20.913,37.838,20.074,40.934,20.901,38.541,21.099,41.7,9.693,757.43,74.406,1.779,37.033,4.574,4.90136,4.90136
2016-01-14 07:50:00,56,1,20.697,40.224,20.139,39.306,20.768,38.641,21.026,39.268,21.423,37.636,20.597,39.97,19.895,39.788,20.609,40.662,21.234,39.713,9.466,756.833,73.163,1.959,34.325,4.099,24.99232,24.99232
2016-01-14 08:00:00,59,1,20.625,40.57,19.802,38.96,20.76,40.115,21.108,39.25,21.384,38.66,20.704,38.433,20.027,39.123,20.967,41.724,21.345,38.445,9.052,757.281,77.002,1.467,34.426,4.452,42.78065,42.78065
2016-01-14 08:10:00,57,2,20.369,38.819,19.794,43.224,20.777,38.659,20.898,39.66,21.575,38.828,20.613,39.07,20.053,39.249,20.389,38.356,20.976,39.298,9.365,758.384,75.858,2.712,38.068,4.537,38.75984,38.75984
2016-01-14 08:20:00,62,2,20.285,39.927,20.186,38.919,20.554,40.335,20.794,39.737,21.09,38.621,20.607,39.063,19.717,39.722,20.654,38.91,21.231,40.132,8.887,758.866,79.321,1.888,42.855,4.751,34.24636,34.24636
2016-01-14 08:30:00,55,3,20.443,38.459,19.654,40.218,20.496,38.859,20.965,41.512,21.155,39.212,20.696,39.292,19.669,39.401,20.443,41.581,21.011,39.399,8.967,757.06,80.698,2.489,39.278,5.107,37.96242,37.96242
2016-01-14 08:40:00,56,1,20.103,38.616,19.883,40.887,20.407,38.761,20.848,37.123,21.214,40.753,20.374,40.65,19.781,40.226,20.684,40.531,21.265,38.862,8.597,758.269,74.86,1.966,39.751,3.569,22.76712,22.76712
2016-01-14 08:50:00,68,3,20.203,40.485,19.981,39.685,20.628,39.077,20.316,38.806,21.127,38.441,20.522,42.267,19.634,38.593,20.508,40.135,21.513,39.841,7.781,758.28,79.358,0.379,35.883,3.652,10.69054,10.69054
2016-01-14 09:00:00,45,2,20.238,40.154,19.802,40.463,20.29,40.325,20.473,40.229,21.055,38.512,20.211,40.887,19.834,40.373,20.473,40.475,21.231,39.617,8.383,758.749,80.627,1.589,31.056,4.509,33.04756,33.04756
2016-01-14 09:10:00,47,3,20.039,41.497,19.828,40.1,20.636,39.924,20.843,40.494,21.108,40.691,20.464,40.253,19.476,41.249,20.632,38.793,21.298,40.861,7.632,757.491,78.128,1.137,39.564,3.258,5.58612,5.58612
2016-01-14 09:20:00,52,1,20.094,41.974,19.829,42.685,20.583,39.974,20.411,41.035,21.403,40.233,20.042,40.861,19.75,38.612,20.399,39.83,21.17,40.338,7.735,757.81,76.022,1.832,34.988,2.939,48.17234,48.17234
2016-01-14 09:30:00,35,1,20.277,41.138,19.765,40.721,20.69,40.911,20.492,41.003,21.237,40.783,20.402,39.529,19.655,42.299,20.514,41.614,20.871,39.414,6.815,757.881,77.195,2.717,34.305,2.254,32.87133,32.87133
2016-01-14 09:40:00,48,2,20.15,40.079,19.754,40.443,20.397,41.455,20.418,40.106,21.102,40.959,20.332,40.614,19.682,42.02,20.517,41.395,20.624,41.023,7.422,757.844,80.805,1.933,36.684,3.583,22.46829,22.46829
2016-01-14 09:50:00,51,2,19.83,39.298,19.57,41.227,20.362,38.825,20.646,41.899,21.137,39.607,20.153,39.551,19.528,41.218,20.31,40.565,21.193,40.139,6.831,757.665,78.447,1.343,41.489,2.52,34.23201,34.23201
2016-01-14 10:00:00,60,3,20.019,41.218,19.42,42.168,20.134,40.08,20.255,41.085,21.032,41.028,19.89,41.434,19.64,39.343,20.114,41.813,21.07,40.451,6.326,757.693,81.317,1.342,37.094,2.589,48.91448,48.91448
2016-01-14 10:10:00,75,3,19.809,40.67,19.54,40.938,20.556,42.2,20.078,40.961,21.019,41.956,20.193,41.271,19.273,40.449,20.429,41.498,21.069,41.122,6.154,757.341,80.108,2.01,36.885,2.176,31.66316,31.66316
2016-01-14 10:20:00,78,1,20.194,39.935,19.676,40.934,20.165,41.292,20.521,41.056,20.893,40.253,19.75,41.983,19.319,42.806,20.37,42.518,21.109,41.53,6.144,755.918,81.691,1.607,37.369,2.482,8.17711,8.17711
2016-01-14 10:30:00,77,2,19.873,39.963,19.434,40.195,20.2,41.616,20.657,40.335,21.241,40.258,20.376,40.392,19.547,41.373,20.315,40.952,20.697,41.065,6.548,758.345,76.498,1.182,36.736,1.848,25.12169,25.12169
2016-01-14 10:40:00,62,1,20.024,41.127,19.305,38.58,20.001,40.198,19.799,40.863,20.841,42.303,20.138,42.163,19.592,41.751,20.279,40.959,21.017,42.228,6.024,757.152,82.201,2.954,34.612,2.464,11.33417,11.33417
2016-01-14 10:50:00,55,2,20.153,42.374,19.295,42.181,19.94,42.267,20.23,42.475,20.724,41.968,19.889,40.597,19.108,41.365,20.076,42.443,20.972,41.007,5.286,758.003,79.198,2.725,41.217,1.125,38.45489,38.45489
2016-01-14 11:00:00,48,0,19.515,40.292,19.511,40.391,20.422,41.631,20.422,40.822,20.92,41.849,19.989,40.26,19.401,43.058,20.444,41.685,21.043,40.885,5.019,756.601,86.956,2.148,28.484,2.411,49.7386,49.7386
2016-01-14 11:10:00,49,2,19.896,41.915,19.68,41.304,19.842,41.875,19.927,40.603,20.871,42.787,20.091,41.068,19.137,41.004,20.36,40.68,20.793,42.742,4.946,759.752,83.238,2.12,39.28,1.593,32.54295,32.54295
2016-01-14 11:20:00,61,3,19.803,42.697,19.565,43.045,19.933,43.266,20.089,43.558,20.578,44.42,19.852,43.175,19.441,42.307,20.623,42.253,20.842,41.897,4.202,756.718,82.414,2.888,37.785,0.685,48.26062,48.26062
2016-01-14 11:30:00,71,3,19.811,43.063,19.481,41.867,20.206,41.732,20.338,41.806,20.57,41.087,19.952,42.404,19.498,43.289,20.491,41.685,20.883,43.287,4.743,757.615,90.612,2.461,37.927,2.866,33.62336,33.62336
2016-01-14 11:40:00,62,1,19.65,42.034,19.138,42.429,20.623,39.618,20.05,43.035,20.568,41.279,19.805,42.871,19.354,41.582,20.443,42.178,21.055,42.902,3.647,756.905,82.085,1.737,38.2,0.064,14.10078,14.10078
2016-01-14 11:50:00,50,3,20.057,39.782,19.332,41.837,20.195,42.759,19.981,41.475,20.453,41.661,19.949,44.673,19.272,42.203,20.597,43.386,20.768,41.897,3.821,759.276,87.497,3.071,39.26,1.32,43.11173,43.11173
2016-01-14 12:00:00,130,2,19.804,41.066,19.27,44.408,20.017,42.407,19.993,43.119,20.829,42.012,20.07,41.88,19.459,41.852,20.27,41.833,20.461,42.307,4.391,757.932,82.998,2.566,39.185,0.99,25.08858,25.08858
2016-01-14 12:10:00,107,2,19.829,42.762,19.417,42.993,20.024,42.316,19.97,42.657,20.651,41.704,19.839,44.357,19.276,44.468,20.568,41.602,20.663,43.728,2.858,756.298,83.54,2.994,34.917,-0.434,14.63767,14.63767
2016-01-14 12:20:00,106,1,20.104,43.19,19.344,42.685,20.087,41.684,20.164,44.325,20.699,40.313,20.1,42.533,19.464,44.414,20.403,42.73,20.943,42.061,3.347,757.115,85.223,1.082,41.461,0.392,13.18941,13.18941
2016-01-14 12:30:00,89,2,20.034,43.902,19.221,43.352,20.197,43.173,20.161,42.97,20.484,43.633,19.985,43.287,18.939,42.603,20.397,44.559,20.677,43.092,3.381,756.855,86.141,3.358,38.707,0.609,8.77523,8.77523
2016-01-14 12:40:00,94,2,19.822,45.885,18.965,42.936,20.454,43.345,19.826,43.797,20.244,43.767,19.61,43.291,19.188,43.2,20.819,43.32,20.974,44.115,2.762,755.802,80.376,2.388,35.099,-1.163,31.3865,31.3865
2016-01-14 12:50:00,87,2,19.52,43.813,19.596,42.487,19.956,44.061,20.037,42.584,20.498,44.417,19.863,44.585,19.349,44.727,20.708,41.821,20.811,43.48,2.457,754.565,88.153,2.551,36.103,0.088,35.32109,35.32109
2016-01-14 13:00:00,79,2,19.568,44.744,19.399,45.686,20.201,43.926,19.975,44.438,20.239,45.048,19.807,44.042,19.295,42.947,20.48,44.761,20.529,42.338,2.237,757.49,86.368,2.64,37.019,-0.489,34.54202,34.54202
2016-01-14 13:10:00,78,3,19.558,44.097,19.298,45.457,19.96,45.265,19.945,44.364,20.512,43.672,19.665,43.95,19.401,45.638,20.585,43.852,20.918,43.542,2.508,754.706,83.369,2.355,37.264,-0.819,44.73836,44.73836
2016-01-14 13:20:00,68,4,19.702,43.558,19.421,44.175,19.879,44.15,19.885,44.177,20.277,44.466,19.599,44.026,19.264,45.663,20.586,45.584,20.917,43.35,2.022,755.908,83.269,3.348,37.267,-1.325,46.7169,46.7169
2016-01-14 13:30:00,68,4,19.809,44.466,19.415,45.958,19.837,44.402,20.055,43.915,20.339,44.051,19.628,44.931,19.133,44.853,20.671,44.399,20.782,43.339,1.246,756.777,85.347,2.76,37.207,-1.685,41.03876,41.03876
2016-01-14 13:40:00,53,3,19.814,44.802,19.455,45.062,19.921,42.636,19.786,44.454,20.246,44.129,19.6,45.058,19.343,44.433,20.312,43.263,20.827,45.188,0.993,756.32,83.356,3.5,38.453,-2.335,34.68921,34.68921
2016-01-14 13:50:00,66,2,19.757,45.011,19.251,44.735,19.935,43.806,19.836,44.818,20.175,44.189,19.778,45.704,19.131,45.643,20.376,44.036,20.596,46.404,1.549,758.018,85.533,2.076,40.468,-1.344,44.39705,44.39705
2016-01-14 14:00:00,59,1,19.859,43.866,18.915,42.304,20.164,43.373,19.715,46.107,20.585,44.261,19.958,42.933,19.314,46.502,20.316,44.138,20.635,45.711,1.334,758.535,86.827,4.076,39.152,-1.301,16.6134,16.6134
2016-01-14 14:10:00,62,1,19.684,45.68,19.37,45.028,19.831,46.13,19.934,44.471,20.083,45.541,19.517,46.998,19.394,45.809,20.217,46.619,20.721,43.144,1.978,759.004,87.764,2.578,35.212,-0.469,10.67468,10.67468
2016-01-14 14:20:00,59,2,19.357,45.759,19.216,44.795,19.834,43.952,20.145,43.655,20.333,45.3,19.868,45.605,19.486,44.469,20.132,44.165,20.778,45.088,1.119,757.467,83.366,3.92,38.085,-2.207,44.87448,44.87448
2016-01-14 14:30:00,58,3,19.375,45.065,19.039,44.005,19.593,44.747,19.991,45.188,19.932,44.803,19.944,45.34,19.17,46.117,20.412,45.643,20.544,45.634,0.289,756.726,85.18,4.27,38.488,-2.675,14.02029,14.02029
