date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-05 00:18:00,18.789,28.118,0.0,539.276,0.00996,0
2015-02-05 00:19:00,19.002,30.013,0.0,539.598,0.010774,0
2015-02-05 00:20:00,18.879,29.672,0.0,537.016,0.01057,0
2015-02-05 00:21:00,18.873,28.602,0.0,551.295,0.010185,0
2015-02-05 00:22:00,19.366,28.86,0.0,549.473,0.010598,0
2015-02-05 00:23:00,19.052,29.78,22.49,552.311,0.010724,0
2015-02-05 00:24:00,18.966,28.737,0.0,548.458,0.010293,0
2015-02-05 00:25:00,19.042,29.405,0.0,557.778,0.010582,0
2015-02-05 00:26:00,19.134,29.132,0.0,553.614,0.010544,0
2015-02-05 00:27:00,18.982,29.78,0.0,526.014,0.010677,0
2015-02-05 00:28:00,18.84,30.559,0.0,525.171,0.010859,0
2015-02-05 00:29:00,18.806,30.956,23.768,524.836,0.010977,0
2015-02-05 00:30:00,19.02,29.384,0.0,523.78,0.01056,0
2015-02-05 00:31:00,18.957,30.403,0.0,535.364,0.010883,0
2015-02-05 00:32:00,19.059,29.631,27.601,524.775,0.010675,0
2015-02-05 00:33:00,19.112,28.594,64.636,526.511,0.010335,0
2015-02-05 00:34:00,19.116,30.087,9.054,519.103,0.010878,0
2015-02-05 00:35:00,19.021,30.058,0.0,523.733,0.010803,0
2015-02-05 00:36:00,19.04,29.899,21.239,524.746,0.010758,0
2015-02-05 00:37:00,18.88,29.302,24.73,535.136,0.010439,0
2015-02-05 00:38:00,19.169,29.03,4.353,533.862,0.01053,0
2015-02-05 00:39:00,19.233,29.556,25.096,542.801,0.010764,0
2015-02-05 00:40:00,18.976,31.479,69.643,559.772,0.011282,0
2015-02-05 00:41:00,19.128,30.983,0.0,564.562,0.01121,0
2015-02-05 00:42:00,19.306,30.152,12.242,565.296,0.011031,0
2015-02-05 00:43:00,19.082,28.244,0.0,557.27,0.010189,0
2015-02-05 00:44:00,18.968,29.468,0.0,552.63,0.010555,0
2015-02-05 00:45:00,18.771,29.904,5.366,558.51,0.010581,0
2015-02-05 00:46:00,19.192,29.378,9.32,555.443,0.010672,0
2015-02-05 00:47:00,18.957,29.866,0.0,574.626,0.010691,0
2015-02-05 00:48:00,19.26,30.03,0.0,572.908,0.010954,0
2015-02-05 00:49:00,19.065,29.152,0.0,570.016,0.010506,0
2015-02-05 00:50:00,19.08,30.257,0.0,571.343,0.010915,0
2015-02-05 00:51:00,18.999,29.34,0.0,571.404,0.01053,0
2015-02-05 00:52:00,18.884,30.327,0.0,569.915,0.010806,0
2015-02-05 00:53:00,19.247,30.099,31.985,565.186,0.010971,0
2015-02-05 00:54:00,19.065,28.61,0.0,565.123,0.010311,0
2015-02-05 00:55:00,18.953,29.967,0.0,560.595,0.010725,0
2015-02-05 00:56:00,18.987,29.365,87.723,550.584,0.010531,0
2015-02-05 00:57:00,18.599,30.236,33.464,531.416,0.010584,0
2015-02-05 00:58:00,19.164,29.974,0.0,515.51,0.010869,0
2015-02-05 00:59:00,18.995,29.35,66.334,529.253,0.010531,0
2015-02-05 01:00:00,19.051,30.674,0.0,539.355,0.011045,0
2015-02-05 01:01:00,19.219,29.3,3.457,552.607,0.010662,0
2015-02-05 01:02:00,19.139,28.809,7.074,551.411,0.01043,0
2015-02-05 01:03:00,19.017,29.317,0.0,540.625,0.010534,0
2015-02-05 01:04:00,19.082,29.118,0.0,544.067,0.010505,0
2015-02-05 01:05:00,19.092,30.091,0.0,541.957,0.010863,0
2015-02-05 01:06:00,19.305,28.543,0.0,557.205,0.010442,0
2015-02-05 01:07:00,19.019,29.703,67.079,556.355,0.010674,0
2015-02-05 01:08:00,19.145,28.941,57.746,557.664,0.010482,0
2015-02-05 01:09:00,18.774,29.812,0.0,566.054,0.010551,0
2015-02-05 01:10:00,18.793,30.52,0.0,560.764,0.010814,0
2015-02-05 01:11:00,19.009,30.056,12.52,564.222,0.010794,0
2015-02-05 01:12:00,18.927,28.844,70.982,571.442,0.010306,0
2015-02-05 01:13:00,19.007,30.773,0.0,570.977,0.01105,0
2015-02-05 01:14:00,19.018,29.838,16.082,570.814,0.010722,0
2015-02-05 01:15:00,19.032,30.473,0.0,562.89,0.010959,0
2015-02-05 01:16:00,19.212,29.626,26.748,561.53,0.010775,0
2015-02-05 01:17:00,19.263,30.592,0.0,561.47,0.011162,0
2015-02-05 01:18:00,18.996,30.043,0.0,571.336,0.01078,0
2015-02-05 01:19:00,18.916,30.888,51.79,559.713,0.011029,0
2015-02-05 01:20:00,19.155,30.229,0.0,551.602,0.010955,0
2015-02-05 01:21:00,19.317,30.952,0.0,554.293,0.011331,0
2015-02-05 01:22:00,19.132,31.339,7.536,547.799,0.011341,0
2015-02-05 01:23:00,18.779,30.369,0.0,540.954,0.010751,0
2015-02-05 01:24:00,19.096,30.208,0.0,544.215,0.010907,0
2015-02-05 01:25:00,18.979,30.729,0.0,535.423,0.011015,0
2015-02-05 01:26:00,19.009,29.732,0.0,532.375,0.010678,0
2015-02-05 01:27:00,18.792,29.251,40.522,518.975,0.010363,0
2015-02-05 01:28:00,19.012,29.797,15.653,514.565,0.010703,0
2015-02-05 01:29:00,18.734,29.825,0.0,525.721,0.010529,0
2015-02-05 01:30:00,18.834,29.482,0.0,518.148,0.010473,0
2015-02-05 01:31:00,19.215,30.335,0.0,519.216,0.011035,0
2015-02-05 01:32:00,19.289,30.072,0.0,516.902,0.01099,0
2015-02-05 01:33:00,19.061,30.51,0.0,504.43,0.010993,0
2015-02-05 01:34:00,18.999,31.312,7.006,502.11,0.011238,0
2015-02-05 01:35:00,19.024,29.815,0.0,508.983,0.010718,0
2015-02-05 01:36:00,18.948,29.288,0.0,511.459,0.010478,0
2015-02-05 01:37:00,19.358,29.515,0.0,516.619,0.010833,0
2015-02-05 01:38:00,18.822,31.274,0.0,517.088,0.011101,0
2015-02-05 01:39:00,19.115,31.046,0.0,513.775,0.011224,0
2015-02-05 01:40:00,18.969,31.01,22.545,518.262,0.011109,0
2015-02-05 01:41:00,19.348,30.274,23.177,526.167,0.011105,0
2015-02-05 01:42:00,19.243,30.655,0.0,511.664,0.011171,0
2015-02-05 01:43:00,19.392,30.341,0.0,510.731,0.01116,0
2015-02-05 01:44:00,19.115,29.474,23.208,519.789,0.010655,0
2015-02-05 01:45:00,19.121,30.015,11.201,513.709,0.010855,0
2015-02-05 01:46:00,19.068,29.68,0.0,502.854,0.010698,0
2015-02-05 01:47:00,19.241,31.489,0.0,494.457,0.011473,0
2015-02-05 01:48:00,19.243,31.233,0.0,492.753,0.011381,0
2015-02-05 01:49:00,18.987,31.753,0.0,513.986,0.011388,0
2015-02-05 01:50:00,19.039,29.812,0.0,519.612,0.010726,0
2015-02-05 01:51:00,18.975,28.623,0.0,518.544,0.010257,0
2015-02-05 01:52:00,19.773,32.239,536.562,536.95,0.012141,1
2015-02-05 01:53:00,19.773,30.234,472.929,547.278,0.011387,1
2015-02-05 01:54:00,19.509,30.658,528.79,552.753,0.011358,1
2015-02-05 01:55:00,19.853,30.416,505.012,552.886,0.011512,1
2015-02-05 01:56:00,19.392,31.088,0.0,553.22,0.011434,0
2015-02-05 01:57:00,19.192,30.149,0.0,552.243,0.010952,0
2015-02-05 01:58:00,19.109,30.104,0.0,544.394,0.010879,0
2015-02-05 01:59:00,19.188,30.342,0.0,524.537,0.011019,0
2015-02-05 02:00:00,19.179,29.809,0.0,520.37,0.010819,0
2015-02-05 02:01:00,19.349,30.368,0.0,521.567,0.01114,0
2015-02-05 02:02:00,18.946,30.953,16.763,521.328,0.011072,0
2015-02-05 02:03:00,18.997,30.691,0.0,517.664,0.011013,0
2015-02-05 02:04:00,18.839,29.614,0.0,503.654,0.010523,0
2015-02-05 02:05:00,19.01,31.223,7.828,501.226,0.011214,0
2015-02-05 02:06:00,19.385,29.531,0.0,499.442,0.010857,0
2015-02-05 02:07:00,19.353,30.72,2.882,494.701,0.011271,0
2015-02-05 02:08:00,19.164,30.839,0.0,494.814,0.011183,0
2015-02-05 02:09:00,19.117,29.804,0.0,491.098,0.010776,0
2015-02-05 02:10:00,19.073,31.51,12.292,493.284,0.011361,0
2015-02-05 02:11:00,19.107,30.081,0.0,495.257,0.010869,0
2015-02-05 02:12:00,19.16,30.555,0.0,487.756,0.011077,0
2015-02-05 02:13:00,19.092,31.253,1.786,487.469,0.011282,0
2015-02-05 02:14:00,19.301,30.299,6.157,498.045,0.011081,0
2015-02-05 02:15:00,19.229,30.067,0.0,496.285,0.010947,0
2015-02-05 02:16:00,19.194,30.976,0.0,495.95,0.011254,0
2015-02-05 02:17:00,19.355,30.438,0.0,494.757,0.011169,0
2015-02-05 02:18:00,19.279,30.318,0.0,494.285,0.011073,0
2015-02-05 02:19:00,19.231,31.243,0.0,488.167,0.011377,0
2015-02-05 02:20:00,19.132,31.031,0.0,487.396,0.01123,0
2015-02-05 02:21:00,18.872,31.728,0.0,490.665,0.011297,0
2015-02-05 02:22:00,19.35,31.235,0.0,496.161,0.011458,0
2015-02-05 02:23:00,19.099,30.099,3.906,484.365,0.01087,0
2015-02-05 02:24:00,19.595,31.626,28.732,484.51,0.01178,0
2015-02-05 02:25:00,19.286,30.963,0.0,478.621,0.011313,0
2015-02-05 02:26:00,19.221,30.512,0.0,484.695,0.011104,0
2015-02-05 02:27:00,19.029,30.583,3.394,480.879,0.010997,0
2015-02-05 02:28:00,18.981,30.826,0.0,480.392,0.011051,0
2015-02-05 02:29:00,19.327,29.775,25.339,477.829,0.010907,0
2015-02-05 02:30:00,19.138,29.367,0.0,473.541,0.010632,0
2015-02-05 02:31:00,18.921,30.595,0.0,464.633,0.010928,0
2015-02-05 02:32:00,19.375,29.923,10.805,463.685,0.010994,0
2015-02-05 02:33:00,19.375,29.896,31.154,468.217,0.010984,0
2015-02-05 02:34:00,19.376,30.04,0.0,470.329,0.011038,0
2015-02-05 02:35:00,19.418,31.484,0.0,472.993,0.011598,0
2015-02-05 02:36:00,19.293,30.882,2.052,468.88,0.011289,0
2015-02-05 02:37:00,19.303,30.841,0.0,462.77,0.011281,0
2015-02-05 02:38:00,19.189,31.06,28.066,452.308,0.011281,0
2015-02-05 02:39:00,19.65,31.034,8.958,461.666,0.011599,0
2015-02-05 02:40:00,19.255,30.614,0.0,473.455,0.011164,0
2015-02-05 02:41:00,19.141,31.475,39.148,459.438,0.011397,0
2015-02-05 02:42:00,18.867,29.734,42.225,447.701,0.010584,0
2015-02-05 02:43:00,19.324,31.19,29.171,453.91,0.011423,0
2015-02-05 02:44:00,19.247,30.564,26.647,465.837,0.011141,0
2015-02-05 02:45:00,19.283,30.219,11.358,471.759,0.01104,0
2015-02-05 02:46:00,19.381,30.59,0.0,472.648,0.011244,0
2015-02-05 02:47:00,19.11,30.286,0.0,490.787,0.010946,0
2015-02-05 02:48:00,19.458,30.769,7.254,491.166,0.011363,0
2015-02-05 02:49:00,19.313,31.006,13.562,483.667,0.011348,0
2015-02-05 02:50:00,19.353,29.978,40.498,482.999,0.010999,0
2015-02-05 02:51:00,19.099,30.295,0.0,481.78,0.010941,0
2015-02-05 02:52:00,19.454,30.851,34.988,490.95,0.011391,0
2015-02-05 02:53:00,19.441,30.685,0.0,476.946,0.011321,0
2015-02-05 02:54:00,19.333,30.658,3.845,470.975,0.011234,0
2015-02-05 02:55:00,19.34,29.391,0.0,471.78,0.010775,0
2015-02-05 02:56:00,19.647,30.331,4.502,463.902,0.011334,0
2015-02-05 02:57:00,19.396,29.938,0.0,466.792,0.011014,0
2015-02-05 02:58:00,19.376,30.799,2.627,476.329,0.011317,0
2015-02-05 02:59:00,19.405,31.364,0.0,473.658,0.011545,0
2015-02-05 03:00:00,19.041,30.091,0.0,474.626,0.010828,0
2015-02-05 03:01:00,19.723,31.015,0.0,464.216,0.011644,0
2015-02-05 03:02:00,19.366,30.871,0.0,468.85,0.011336,0
2015-02-05 03:03:00,19.32,29.711,2.352,486.284,0.010879,0
2015-02-05 03:04:00,19.527,30.643,0.0,487.482,0.011365,0
2015-02-05 03:05:00,19.375,30.146,0.0,501.059,0.011076,0
2015-02-05 03:06:00,19.476,29.798,0.0,506.892,0.011017,0
2015-02-05 03:07:00,19.438,31.242,36.058,511.997,0.011524,0
2015-02-05 03:08:00,19.429,30.013,0.0,501.771,0.011064,0
2015-02-05 03:09:00,19.607,31.217,36.728,498.379,0.011636,0
2015-02-05 03:10:00,19.405,30.801,40.133,507.683,0.011337,0
2015-02-05 03:11:00,19.358,31.132,44.548,505.25,0.011426,0
2015-02-05 03:12:00,19.509,30.33,45.635,503.429,0.011237,0
2015-02-05 03:13:00,19.251,29.866,0.0,495.184,0.010889,0
2015-02-05 03:14:00,19.279,30.453,30.602,491.332,0.011122,0
2015-02-05 03:15:00,19.435,31.334,3.94,494.527,0.011555,0
2015-02-05 03:16:00,19.319,30.833,0.0,495.828,0.011289,0
2015-02-05 03:17:00,19.422,31.758,3.636,496.203,0.011702,0
2015-02-05 03:18:00,19.577,31.662,4.977,499.139,0.01178,0
2015-02-05 03:19:00,19.254,30.885,49.38,493.397,0.011263,0
2015-02-05 03:20:00,19.828,31.494,0.0,508.272,0.011901,0
2015-02-05 03:21:00,19.307,31.326,25.975,518.531,0.011461,0
2015-02-05 03:22:00,19.629,31.485,1.466,520.18,0.011752,0
2015-02-05 03:23:00,19.418,31.062,0.0,523.141,0.011443,0
2015-02-05 03:24:00,19.194,30.889,0.0,518.73,0.011222,0
2015-02-05 03:25:00,19.379,31.405,0.0,503.514,0.011541,0
2015-02-05 03:26:00,19.565,30.574,5.93,492.912,0.011367,0
2015-02-05 03:27:00,19.544,32.075,0.0,483.097,0.011909,0
2015-02-05 03:28:00,19.526,30.46,30.842,482.088,0.011297,0
2015-02-05 03:29:00,19.382,30.545,52.588,487.016,0.011227,0
2015-02-05 03:30:00,19.465,30.769,19.913,486.459,0.011368,0
2015-02-05 03:31:00,19.586,31.031,0.0,487.081,0.011552,0
2015-02-05 03:32:00,19.499,29.948,0.0,487.421,0.011089,0
2015-02-05 03:33:00,19.295,30.665,61.988,485.347,0.01121,0
2015-02-05 03:34:00,19.602,30.583,0.0,470.748,0.011397,0
2015-02-05 03:35:00,19.458,31.188,0.0,450.754,0.011518,0
2015-02-05 03:36:00,19.477,31.5,0.0,449.821,0.011647,0
2015-02-05 03:37:00,19.541,30.641,0.0,441.23,0.011375,0
2015-02-05 03:38:00,19.313,30.826,3.767,449.811,0.011282,0
2015-02-05 03:39:00,19.428,30.24,0.0,457.507,0.011147,0
2015-02-05 03:40:00,19.225,30.305,0.0,453.226,0.011031,0
2015-02-05 03:41:00,19.518,32.219,0.0,446.042,0.011944,0
2015-02-05 03:42:00,19.482,31.306,30.806,423.418,0.011579,0
2015-02-05 03:43:00,19.484,30.705,0.0,417.724,0.011358,0
2015-02-05 03:44:00,19.65,31.2,0.0,423.765,0.011661,0
2015-02-05 03:45:00,19.442,32.357,0.0,420.14,0.011938,0
2015-02-05 03:46:00,19.271,31.101,0.0,417.346,0.011353,0
2015-02-05 03:47:00,19.732,30.144,16.337,421.892,0.011324,0
2015-02-05 03:48:00,19.897,30.348,0.0,410.308,0.011518,0
2015-02-05 03:49:00,19.38,30.761,0.0,399.821,0.011305,0
2015-02-05 03:50:00,19.287,31.161,0.0,390.981,0.011387,0
2015-02-05 03:51:00,19.643,31.269,23.113,398.921,0.011682,0
2015-02-05 03:52:00,19.592,30.567,36.67,394.77,0.011383,0
2015-02-05 03:53:00,19.502,31.889,0.0,401.369,0.01181,0
2015-02-05 03:54:00,19.62,31.039,21.449,400.632,0.011579,0
2015-02-05 03:55:00,19.707,31.879,16.632,391.341,0.011957,0
2015-02-05 03:56:00,19.518,30.179,33.265,390.217,0.011187,0
2015-02-05 03:57:00,19.535,30.6,0.0,411.064,0.011355,0
2015-02-05 03:58:00,19.565,32.036,0.0,410.915,0.01191,0
2015-02-05 03:59:00,19.682,30.882,0.0,407.255,0.011565,0
2015-02-05 04:00:00,19.582,30.353,11.01,407.083,0.011296,0
2015-02-05 04:01:00,19.455,30.566,0.0,397.673,0.011286,0
2015-02-05 04:02:00,19.261,30.921,0.0,392.286,0.011281,0
2015-02-05 04:03:00,19.517,31.696,0.0,404.13,0.011749,0
2015-02-05 04:04:00,19.627,30.564,9.017,405.703,0.011407,0
2015-02-05 04:05:00,19.74,31.642,0.0,411.256,0.011892,0
2015-02-05 04:06:00,19.465,30.498,0.0,415.76,0.011268,0
2015-02-05 04:07:00,19.198,29.648,0.0,417.316,0.010774,0
2015-02-05 04:08:00,19.729,30.646,74.39,417.192,0.01151,0
2015-02-05 04:09:00,19.973,29.897,5.716,424.969,0.0114,0
2015-02-05 04:10:00,19.438,31.507,17.978,426.839,0.011621,0
2015-02-05 04:11:00,19.816,31.153,0.0,448.678,0.011764,0
2015-02-05 04:12:00,19.521,31.189,25.197,439.598,0.011564,0
2015-02-05 04:13:00,19.726,30.908,38.886,454.957,0.011606,0
2015-02-05 04:14:00,19.759,31.553,15.461,456.151,0.011873,0
2015-02-05 04:15:00,19.673,31.374,4.184,447.439,0.011742,0
2015-02-05 04:16:00,19.658,31.159,33.366,442.9,0.011651,0
2015-02-05 04:17:00,19.625,30.43,0.0,460.702,0.011356,0
2015-02-05 04:18:00,19.429,32.105,26.567,447.339,0.011835,0
2015-02-05 04:19:00,19.719,30.64,6.177,439.245,0.011501,0
2015-02-05 04:20:00,20.023,31.164,505.424,446.321,0.01192,1
2015-02-05 04:21:00,20.406,32.106,495.594,466.967,0.012574,1
2015-02-05 04:22:00,20.338,32.148,452.86,483.497,0.012538,1
2015-02-05 04:23:00,20.253,32.498,516.477,493.317,0.012608,1
2015-02-05 04:24:00,20.247,31.777,511.108,488.983,0.012323,1
2015-02-05 04:25:00,20.198,31.947,508.326,488.816,0.012352,1
2015-02-05 04:26:00,20.446,31.678,495.648,505.997,0.012437,1
2015-02-05 04:27:00,20.383,30.289,434.464,513.661,0.011846,1
2015-02-05 04:28:00,20.245,32.534,530.453,520.105,0.012616,1
2015-02-05 04:29:00,20.091,31.747,473.912,516.821,0.012194,1
2015-02-05 04:30:00,20.198,32.164,457.899,525.726,0.012436,1
2015-02-05 04:31:00,20.251,32.511,499.801,515.427,0.012612,1
2015-02-05 04:32:00,19.759,30.474,41.42,506.871,0.011466,0
2015-02-05 04:33:00,19.562,30.22,22.58,508.254,0.011234,0
2015-02-05 04:34:00,19.799,30.785,24.371,506.976,0.011613,0
2015-02-05 04:35:00,19.93,30.276,0.0,517.793,0.011514,0
2015-02-05 04:36:00,19.854,30.909,22.861,512.202,0.011699,0
2015-02-05 04:37:00,19.76,30.925,0.0,511.262,0.011637,0
2015-02-05 04:38:00,19.759,31.708,0.0,509.231,0.011931,0
2015-02-05 04:39:00,19.684,30.404,0.0,503.648,0.011387,0
2015-02-05 04:40:00,20.065,30.778,4.905,501.273,0.011802,0
2015-02-05 04:41:00,20.024,30.297,0.0,506.252,0.011589,0
2015-02-05 04:42:00,19.678,31.466,3.617,501.498,0.01178,0
2015-02-05 04:43:00,19.954,30.367,0.0,515.271,0.011565,0
2015-02-05 04:44:00,20.034,29.918,0.0,510.35,0.011451,0
2015-02-05 04:45:00,19.864,31.433,0.0,514.953,0.011905,0
2015-02-05 04:46:00,19.727,31.602,0.0,513.228,0.011867,0
2015-02-05 04:47:00,19.927,31.311,8.892,511.373,0.011905,0
2015-02-05 04:48:00,19.597,31.486,0.0,512.099,0.01173,0
2015-02-05 04:49:00,19.965,29.649,5.557,518.521,0.011299,0
2015-02-05 04:50:00,19.71,31.254,61.488,523.828,0.011725,0
2015-02-05 04:51:00,19.947,30.744,77.886,523.191,0.011704,0
2015-02-05 04:52:00,19.903,30.343,94.406,519.116,0.01152,0
2015-02-05 04:53:00,19.747,31.253,0.0,522.905,0.011751,0
2015-02-05 04:54:00,19.809,29.25,0.0,528.533,0.01104,0
2015-02-05 04:55:00,19.778,31.646,0.0,517.504,0.011922,0
2015-02-05 04:56:00,19.991,31.531,37.818,522.481,0.012036,0
2015-02-05 04:57:00,19.836,31.593,27.108,519.013,0.011945,0
2015-02-05 04:58:00,19.794,31.333,48.719,515.238,0.011816,0
2015-02-05 04:59:00,20.175,30.9,29.711,524.315,0.011931,0
2015-02-05 05:00:00,20.381,31.969,489.129,530.677,0.012501,1
2015-02-05 05:01:00,20.207,31.974,649.896,552.272,0.012369,1
2015-02-05 05:02:00,20.376,31.369,523.417,545.606,0.012263,1
2015-02-05 05:03:00,20.591,32.021,498.747,545.566,0.012685,1
2015-02-05 05:04:00,20.636,32.647,502.527,546.504,0.012969,1
2015-02-05 05:05:00,20.434,31.356,535.866,539.644,0.012302,1
2015-02-05 05:06:00,20.036,30.713,25.299,525.399,0.011757,0
2015-02-05 05:07:00,19.535,30.949,0.0,538.236,0.011484,0
2015-02-05 05:08:00,19.725,31.575,0.0,536.367,0.011856,0
2015-02-05 05:09:00,19.536,29.886,83.463,524.1,0.011091,0
2015-02-05 05:10:00,20.019,31.394,28.91,521.599,0.012005,0
2015-02-05 05:11:00,19.851,30.487,16.048,523.642,0.011537,0
2015-02-05 05:12:00,19.817,29.42,6.635,508.842,0.01111,0
2015-02-05 05:13:00,20.173,30.701,0.0,513.785,0.011852,0
2015-02-05 05:14:00,20.043,29.684,8.446,512.828,0.011368,0
2015-02-05 05:15:00,19.949,32.034,0.0,520.394,0.012197,0
2015-02-05 05:16:00,19.721,30.275,16.275,518.717,0.011365,0
2015-02-05 05:17:00,19.938,31.167,0.0,502.605,0.011858,0
2015-02-05 05:18:00,19.864,30.213,23.752,492.537,0.011443,0
2015-02-05 05:19:00,20.103,31.221,0.0,497.133,0.012001,0
2015-02-05 05:20:00,19.838,29.801,7.165,496.97,0.011269,0
2015-02-05 05:21:00,20.207,30.788,0.0,505.917,0.011911,0
2015-02-05 05:22:00,19.853,30.632,31.543,503.103,0.011594,0
2015-02-05 05:23:00,20.238,30.562,0.0,495.569,0.011846,0
2015-02-05 05:24:00,20.317,29.437,14.294,500.429,0.011466,0
2015-02-05 05:25:00,20.226,30.54,0.0,488.145,0.011829,0
2015-02-05 05:26:00,20.007,31.614,0.0,488.182,0.01208,0
2015-02-05 05:27:00,19.955,30.749,55.79,489.142,0.011711,0
2015-02-05 05:28:00,19.933,31.35,0.0,492.803,0.011924,0
2015-02-05 05:29:00,19.972,30.056,10.83,474.124,0.011459,0
2015-02-05 05:30:00,20.492,31.571,519.539,482.965,0.012431,1
2015-02-05 05:31:00,20.527,31.669,476.713,495.946,0.012496,1
2015-02-05 05:32:00,20.527,31.064,456.257,514.323,0.012257,1
2015-02-05 05:33:00,20.584,30.528,532.353,528.002,0.012088,1
2015-02-05 05:34:00,20.73,31.485,484.446,530.283,0.01258,1
2015-02-05 05:35:00,20.73,31.103,515.472,539.691,0.012427,1
2015-02-05 05:36:00,20.955,31.581,542.228,548.85,0.012794,1
2015-02-05 05:37:00,20.652,31.178,552.568,561.203,0.012397,1
2015-02-05 05:38:00,20.626,30.133,484.093,554.764,0.011963,1
2015-02-05 05:39:00,20.556,31.076,539.709,553.288,0.012284,1
2015-02-05 05:40:00,20.258,31.441,33.016,565.371,0.012202,0
2015-02-05 05:41:00,20.05,30.735,0.0,576.045,0.011776,0
2015-02-05 05:42:00,19.855,29.967,2.666,570.722,0.011343,0
2015-02-05 05:43:00,20.187,30.958,85.79,568.646,0.011962,0
2015-02-05 05:44:00,20.262,30.683,0.0,577.948,0.011911,0
2015-02-05 05:45:00,20.323,29.841,26.451,578.648,0.011628,0
2015-02-05 05:46:00,20.084,29.146,32.165,572.237,0.01119,0
2015-02-05 05:47:00,19.924,30.652,25.525,584.52,0.011652,0
2015-02-05 05:48:00,19.768,29.799,0.0,578.346,0.011219,0
2015-02-05 05:49:00,20.224,30.748,0.0,564.315,0.011908,0
2015-02-05 05:50:00,20.242,31.611,15.006,573.52,0.012255,0
2015-02-05 05:51:00,20.222,32.151,0.0,572.486,0.01245,0
2015-02-05 05:52:00,20.008,30.415,30.681,574.835,0.011622,0
2015-02-05 05:53:00,20.181,30.631,25.972,564.137,0.011831,0
2015-02-05 05:54:00,20.055,30.548,21.144,566.147,0.011707,0
2015-02-05 05:55:00,20.262,30.525,0.0,546.723,0.011849,0
2015-02-05 05:56:00,20.385,30.497,19.142,546.241,0.011929,0
2015-02-05 05:57:00,19.968,30.322,0.0,539.286,0.011558,0
2015-02-05 05:58:00,19.947,29.795,117.922,537.095,0.011343,0
2015-02-05 05:59:00,20.116,31.448,0.0,541.157,0.012097,0
2015-02-05 06:00:00,20.409,30.88,55.185,536.767,0.012096,0
2015-02-05 06:01:00,20.207,30.043,5.875,531.302,0.011622,0
2015-02-05 06:02:00,20.361,31.051,0.0,533.94,0.012127,0
2015-02-05 06:03:00,20.251,30.073,0.642,542.769,0.011666,0
2015-02-05 06:04:00,20.409,29.691,25.918,545.094,0.011631,0
2015-02-05 06:05:00,20.189,30.824,61.489,541.685,0.011911,0
2015-02-05 06:06:00,20.422,30.267,0.0,542.142,0.011865,0
2015-02-05 06:07:00,20.269,30.333,35.125,525.828,0.01178,0
2015-02-05 06:08:00,20.345,31.075,20.735,520.8,0.012125,0
2015-02-05 06:09:00,20.394,30.051,13.901,527.025,0.011761,0
2015-02-05 06:10:00,20.279,29.136,0.0,524.437,0.011322,0
2015-02-05 06:11:00,20.137,29.955,14.061,526.016,0.011538,0
2015-02-05 06:12:00,20.457,30.848,23.456,530.821,0.01212,0
2015-02-05 06:13:00,20.403,31.09,0.0,535.253,0.012174,0
2015-02-05 06:14:00,20.08,30.511,60.049,531.863,0.011711,0
2015-02-05 06:15:00,20.262,30.186,0.0,533.257,0.011718,0
2015-02-05 06:16:00,19.916,29.472,68.533,533.951,0.011198,0
2015-02-05 06:17:00,20.08,30.645,5.452,530.314,0.011762,0
2015-02-05 06:18:00,20.182,30.674,6.428,534.408,0.011848,0
2015-02-05 06:19:00,20.351,31.833,21.132,526.991,0.012425,0
2015-02-05 06:20:00,20.276,30.437,3.353,517.63,0.011826,0
2015-02-05 06:21:00,20.183,30.242,73.189,515.696,0.011682,0
2015-02-05 06:22:00,20.231,29.686,31.115,513.768,0.011501,0
2015-02-05 06:23:00,20.354,29.929,14.208,509.174,0.011684,0
2015-02-05 06:24:00,20.368,30.546,0.0,508.702,0.011935,0
2015-02-05 06:25:00,20.358,30.946,45.518,516.342,0.012084,0
2015-02-05 06:26:00,20.518,30.935,120.784,511.209,0.0122,0
2015-02-05 06:27:00,20.183,30.229,31.568,521.246,0.011677,0
2015-02-05 06:28:00,20.457,30.322,71.716,514.273,0.011913,0
2015-02-05 06:29:00,20.892,30.848,506.835,525.512,0.012448,1
2015-02-05 06:30:00,20.92,30.876,529.754,539.773,0.012481,1
2015-02-05 06:31:00,20.775,30.077,523.299,551.296,0.01205,1
2015-02-05 06:32:00,20.889,31.648,518.607,540.173,0.012769,1
2015-02-05 06:33:00,20.765,31.517,445.793,546.732,0.01262,1
2015-02-05 06:34:00,21.031,29.724,462.308,549.999,0.012098,1
2015-02-05 06:35:00,21.119,30.812,565.917,544.401,0.012609,1
2015-02-05 06:36:00,21.169,30.989,538.511,550.773,0.01272,1
2015-02-05 06:37:00,21.055,30.383,512.059,552.039,0.012384,1
2015-02-05 06:38:00,20.885,31.575,530.35,570.701,0.012737,1
2015-02-05 06:39:00,20.914,30.177,449.658,576.228,0.012195,1
2015-02-05 06:40:00,20.864,31.332,486.346,582.81,0.012622,1
2015-02-05 06:41:00,20.281,30.678,29.165,590.397,0.011923,0
2015-02-05 06:42:00,20.446,30.573,0.0,586.273,0.012003,0
2015-02-05 06:43:00,20.659,30.354,18.914,579.816,0.012075,0
2015-02-05 06:44:00,20.621,30.331,53.618,562.028,0.012038,0
