date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-16 13:10:00,53,1,20.368,42.515,19.938,42.615,20.553,43.258,20.234,45.505,19.288,43.713,19.175,42.425,20.244,43.454,20.339,42.658,20.371,41.222,-0.192,750.094,88.526,4.154,37.129,-2.486,29.61688,29.61688
2016-01-16 13:20:00,85,1,20.33,44.099,19.524,44.462,20.289,44.329,20.127,42.198,19.103,43.967,19.467,43.665,20.178,44.257,20.059,42.906,20.391,42.99,-0.356,751.983,87.345,3.468,39.455,-2.887,23.50557,23.50557
2016-01-16 13:30:00,92,2,20.533,42.285,19.865,44.158,20.459,43.605,19.978,42.277,19.292,42.112,19.118,43.776,20.103,43.656,20.109,43.284,20.362,43.942,-0.249,751.848,88.922,2.188,31.106,-2.465,43.92757,43.92757
2016-01-16 13:40:00,84,3,20.375,45.276,19.711,43.504,20.614,42.431,19.911,43.169,19.167,44.102,19.067,45.324,19.794,41.848,20.224,45.287,19.971,41.715,0.104,750.69,87.743,3.647,30.444,-2.348,15.14173,15.14173
2016-01-16 13:50:00,69,2,20.396,42.063,19.592,44.069,20.369,44.183,20.141,45.525,19.189,44.551,19.09,44.592,20.007,42.516,20.362,43.217,20.323,41.866,-0.606,750.39,88.721,3.106,43.287,-2.862,15.20524,15.20524
2016-01-16 14:00:00,66,1,20.385,45.458,19.691,43.013,20.597,43.794,19.968,43.193,19.396,43.378,19.252,44.359,20.094,43.647,20.12,42.935,20.471,44.699,-1.081,751.818,89.664,2.904,48.37,-3.148,6.2119,6.2119
2016-01-16 14:10:00,61,2,20.616,42.636,19.636,45.884,20.469,43.173,20.123,44.4,19.265,43.466,19.096,42.669,20.125,43.651,20.354,43.904,20.363,43.783,-0.844,751.188,85.424,2.429,39.059,-3.759,24.10246,24.10246
2016-01-16 14:20:00,55,1,20.479,43.951,19.65,46.517,20.412,44.495,20.127,45.253,19.059,44.935,18.885,43.932,20.376,43.736,20.281,42.485,20.525,43.173,-0.548,750.705,83.986,3.172,42.646,-3.751,38.31809,38.31809
2016-01-16 14:30:00,57,2,20.49,43.555,19.548,44.605,20.657,44.123,19.896,45.159,19.126,41.741,19.046,43.719,20.551,43.782,20.311,44.328,20.377,42.329,-1.497,751.672,88.693,3.517,35.792,-3.759,32.35925,32.35925
2016-01-16 14:40:00,68,1,20.632,43.808,19.46,47.446,20.12,43.7,20.109,45.489,19.434,44.608,19.168,43.794,20.327,42.308,20.109,43.572,20.31,44.658,-1.602,752.819,84.814,3.897,33.275,-4.639,4.44217,4.44217
2016-01-16 14:50:00,63,1,20.503,45.25,19.528,43.961,20.305,44.242,19.951,46.121,19.087,46.662,19.291,44.81,20.145,45.38,20.207,44.719,20.364,42.875,-1.138,752.425,80.326,2.834,42.954,-5.073,15.01356,15.01356
2016-01-16 15:00:00,55,1,20.485,46.156,19.29,43.549,20.644,46.006,19.965,45.028,19.148,42.119,19.107,45.254,20.488,45.196,20.274,44.382,20.256,43.466,-1.565,751.306,90.245,3.292,37.597,-3.516,16.2527,16.2527
2016-01-16 15:10:00,65,0,20.629,45.893,19.751,44.11,20.749,46.06,19.515,44.471,19.263,45.967,19.179,45.399,20.193,45.311,20.367,44.52,20.127,43.708,-1.325,747.79,86.501,3.291,37.363,-4.025,30.03667,30.03667
2016-01-16 15:20:00,66,3,20.676,44.244,19.385,44.899,20.831,44.842,19.73,45.182,19.187,45.809,19.264,46.571,19.858,45.448,20.177,45.553,20.142,44.503,-1.688,750.925,86.124,3.291,42.993,-4.463,39.42135,39.42135
2016-01-16 15:30:00,54,3,20.542,45.054,19.579,47.732,20.43,44.954,19.737,44.761,19.089,43.778,19.143,45.874,20.14,44.68,20.108,45.812,19.726,43.926,-1.492,750.153,84.677,2.763,36.963,-4.556,49.67026,49.67026
2016-01-16 15:40:00,62,1,20.599,44.082,19.747,44.931,20.507,43.398,19.845,47.98,19.034,46.063,19.295,44.048,19.973,44.494,19.976,47.397,20.433,43.956,-2.268,750.946,87.46,3.081,34.466,-4.776,12.74904,12.74904
2016-01-16 15:50:00,68,3,20.462,44.004,19.796,44.382,20.578,46.946,19.927,44.696,19.181,46.645,19.429,45.679,20.369,44.008,20.514,45.84,20.102,46.26,-1.931,750.794,80.797,3.579,33.839,-5.771,9.67353,9.67353
2016-01-16 16:00:00,69,2,20.468,43.93,19.342,44.597,20.668,46.261,19.94,45.907,19.319,44.299,19.166,46.289,20.446,46.896,20.571,44.885,19.944,45.559,-2.073,750.82,84.336,4.176,37.989,-5.206,21.14495,21.14495
2016-01-16 16:10:00,59,1,20.784,44.691,19.663,46.818,20.505,46.097,19.972,43.805,19.459,44.858,19.473,47.019,20.233,45.342,20.062,44.729,20.061,45.442,-2.529,752.206,84.834,3.698,40.617,-5.562,33.80688,33.80688
2016-01-16 16:20:00,59,1,20.75,45.544,19.783,46.705,20.628,42.81,19.808,45.745,18.981,45.917,19.262,45.62,20.409,43.562,20.461,45.752,20.44,45.858,-2.712,750.896,85.285,3.156,37.136,-5.655,35.91371,35.91371
2016-01-16 16:30:00,62,2,20.778,43.235,19.732,45.17,20.558,45.46,20.07,45.27,19.589,46.83,19.309,45.693,20.351,45.455,20.404,47.077,20.134,44.398,-1.848,750.846,78.135,3.752,37.661,-6.221,41.49815,41.49815
2016-01-16 16:40:00,67,3,20.775,45.36,19.989,43.623,20.585,45.337,20.287,46.325,19.249,45.35,19.428,47.069,20.631,43.168,20.716,46.373,20.167,46.023,-2.288,751.588,84.654,3.197,35.666,-5.357,15.6082,15.6082
2016-01-16 16:50:00,64,3,20.763,47.147,19.625,44.637,20.344,46.377,19.916,46.548,19.499,45.876,19.841,45.999,20.548,45.828,20.485,44.793,20.497,46.042,-2.572,750.048,81.214,4.419,36.448,-6.33,42.04948,42.04948
2016-01-16 17:00:00,80,19,20.912,46.719,19.431,47.897,20.469,45.144,19.88,47.405,19.234,45.341,19.336,44.278,20.932,45.635,20.648,46.075,20.273,44.583,-2.208,750.763,80.099,4.901,42.714,-6.189,33.50211,33.50211
2016-01-16 17:10:00,104,26,20.988,44.865,19.974,46.621,20.455,45.44,19.899,47.361,19.114,46.192,19.613,43.996,20.83,44.968,20.499,45.924,20.073,46.485,-1.716,749.725,76.939,4.086,37.586,-6.328,0.96096,0.96096
2016-01-16 17:20:00,98,22,21.018,44.005,19.761,46.053,20.358,46.454,20.062,45.803,19.206,47.327,19.745,48.012,21.138,44.466,20.479,46.884,19.822,46.219,-3.066,751.712,87.878,4.459,35.674,-5.491,48.64063,48.64063
2016-01-16 17:30:00,96,21,20.871,46.134,19.571,48.139,20.298,44.978,19.978,44.902,19.423,46.251,20.014,44.043,20.818,46.265,20.768,45.996,20.247,46.135,-2.731,751.316,80.341,3.649,42.93,-6.662,12.64882,12.64882
2016-01-16 17:40:00,96,25,21.175,43.001,19.89,48.154,20.543,45.14,19.788,45.125,19.619,45.701,20.21,45.704,21.336,45.402,20.85,45.954,20.014,47.789,-2.469,753.148,80.997,4.237,37.153,-6.27,3.77778,3.77778
2016-01-16 17:50:00,124,20,21.003,46.852,20.171,45.882,20.597,45.985,19.866,46.362,19.574,46.095,19.839,47.009,21.001,43.495,20.453,44.524,20.26,46.025,-1.475,749.441,76.63,4.081,37.467,-6.149,22.15975,22.15975
2016-01-16 18:00:00,171,19,21.113,45.37,19.753,46.062,20.688,47.226,20.341,46.049,19.568,45.265,20.069,44.029,20.955,46.985,20.913,46.546,20.137,44.931,-1.896,752.04,74.712,4.713,37.221,-6.953,26.73223,26.73223
2016-01-16 18:10:00,150,26,21.086,47.634,20.432,45.208,20.795,46.611,20.418,46.137,19.859,44.955,20.012,44.806,21.533,44.43,20.556,44.276,20.224,46.065,-1.642,749.312,81.252,3.773,33.107,-5.392,23.38329,23.38329
2016-01-16 18:20:00,138,25,21.117,43.707,19.892,45.722,20.754,46.917,20.506,45.232,19.704,47.425,20.067,44.603,20.818,44.261,20.334,45.979,20.316,45.901,-2.336,750.065,74.258,4.092,36.719,-7.485,38.39593,38.39593
2016-01-16 18:30:00,134,27,20.976,46.656,20.089,44.322,20.699,45.813,20.289,47.467,19.8,47.859,20.191,47.902,21.095,47.099,20.778,45.11,19.848,44.821,-2.25,748.911,81.712,3.489,38.595,-5.908,5.84322,5.84322
2016-01-16 18:40:00,145,27,21.27,45.415,19.884,44.371,20.606,47.403,20.101,44.315,20.356,43.875,19.912,48.221,20.94,46.807,20.887,44.989,20.186,43.679,-1.537,751.121,82.691,4.542,36.692,-4.998,40.60135,40.60135
2016-01-16 18:50:00,141,31,21.691,44.989,20.14,44.001,20.953,43.696,20.231,45.215,19.841,46.641,20.244,45.052,20.952,45.149,20.542,46.396,20.162,45.817,-1.597,751.321,74.447,3.781,40.918,-6.708,24.24979,24.24979
2016-01-16 19:00:00,128,21,21.145,44.005,20.136,47.058,20.8,47.857,20.072,44.702,19.763,46.94,20.387,46.414,20.953,44.201,20.474,45.743,20.22,46.873,-1.297,750.722,74.871,3.973,34.963,-6.323,3.86238,3.86238
2016-01-16 19:10:00,129,24,21.257,46.088,19.918,44.184,20.763,47.973,20.095,45.609,20.02,44.533,20.204,46.14,21.476,44.355,20.756,42.975,20.26,46.829,-1.48,748.856,68.103,3.629,38.814,-7.859,48.75907,48.75907
2016-01-16 19:20:00,139,24,21.195,46.151,20.72,47.718,20.829,46.037,20.446,47.04,20.11,45.268,20.492,45.344,21.163,44.937,20.745,45.347,20.196,46.067,-1.173,750.505,69.98,4.049,36.406,-7.177,44.70576,44.70576
2016-01-16 19:30:00,141,29,21.218,47.308,20.146,44.916,20.752,46.423,20.526,45.27,20.076,45.109,20.148,43.929,21.392,46.621,21.115,44.953,20.052,47.48,-1.093,751.163,76.582,4.588,40.767,-5.777,15.9013,15.9013
2016-01-16 19:40:00,138,26,21.612,46.253,20.169,47.561,20.807,45.384,20.81,45.537,20.093,47.767,20.524,48.063,21.631,46.562,20.879,46.784,19.963,45.914,-0.71,750.116,77.926,4.367,42.549,-5.125,25.24965,25.24965
2016-01-16 19:50:00,126,29,21.239,44.553,20.453,45.08,20.82,45.122,20.469,46.206,20.373,47.327,20.795,43.364,21.584,45.268,21.014,43.918,19.878,45.466,-0.555,751.0,71.296,4.911,41.623,-6.296,12.17943,12.17943
2016-01-16 20:00:00,139,26,21.3,44.005,20.625,43.623,20.887,44.582,20.267,45.102,20.392,44.414,20.559,45.602,21.604,45.718,20.924,47.349,20.181,45.725,-1.376,752.106,71.231,3.742,38.176,-7.13,25.36764,25.36764
2016-01-16 20:10:00,141,25,21.123,43.583,20.519,46.712,21.073,45.052,20.515,45.722,20.167,43.818,20.465,44.606,21.773,44.631,21.17,46.014,20.25,44.588,-1.47,750.449,67.864,4.127,37.853,-7.897,12.44039,12.44039
2016-01-16 20:20:00,283,26,21.295,46.559,20.116,46.894,21.043,45.639,20.511,45.489,20.111,46.204,20.425,46.352,21.868,43.778,20.727,44.832,20.088,43.967,-0.007,749.933,68.706,4.798,37.65,-6.266,18.51215,18.51215
2016-01-16 20:30:00,238,25,21.145,44.04,20.386,44.165,21.263,45.316,20.498,43.878,20.342,45.775,20.791,45.95,21.373,43.165,20.869,44.531,20.293,44.117,0.237,750.937,75.578,3.529,34.728,-4.648,13.66028,13.66028
2016-01-16 20:40:00,188,25,21.585,46.268,20.022,44.822,21.216,46.954,20.672,44.449,20.185,46.498,20.925,43.794,21.704,44.953,20.599,44.283,20.116,44.627,-0.472,752.831,72.023,4.795,40.655,-6.067,22.40559,22.40559
2016-01-16 20:50:00,160,25,21.994,44.966,20.536,43.903,21.362,44.72,20.415,45.331,20.497,43.748,20.783,43.943,21.585,45.522,21.021,45.08,20.114,45.999,-0.626,751.518,65.217,4.97,31.58,-7.583,3.38566,3.38566
2016-01-16 21:00:00,130,24,21.441,44.831,20.091,44.808,21.123,42.942,20.68,46.145,20.45,45.611,20.744,43.007,21.622,43.843,21.069,43.732,19.863,43.429,0.343,749.502,71.819,3.372,36.761,-5.293,26.73711,26.73711
2016-01-16 21:10:00,133,25,21.223,44.088,20.252,44.884,21.131,46.266,20.796,45.984,20.889,43.737,20.512,44.888,21.388,45.673,21.017,44.368,20.035,43.769,0.866,752.365,76.759,5.471,42.797,-3.782,10.99106,10.99106
2016-01-16 21:20:00,117,21,21.7,44.86,20.405,44.2,20.957,43.05,20.956,46.698,20.707,45.166,20.913,45.19,21.575,43.753,20.828,43.243,20.273,45.518,1.408,750.594,68.0,3.818,33.053,-4.992,8.44418,8.44418
2016-01-16 21:30:00,276,21,21.421,44.083,20.495,42.424,21.204,43.561,20.779,44.859,20.282,44.458,20.796,43.833,21.604,44.128,20.571,45.182,20.352,44.082,1.095,750.773,66.731,2.941,39.389,-5.559,17.47658,17.47658
2016-01-16 21:40:00,224,17,21.8,43.427,20.377,43.692,20.948,44.43,20.933,43.681,20.415,46.408,20.835,43.901,21.945,43.539,20.812,44.365,20.059,44.223,0.943,749.716,70.035,3.264,40.228,-5.05,36.38769,36.38769
2016-01-16 21:50:00,187,22,21.528,44.554,20.706,44.85,20.812,44.498,20.688,44.012,20.197,44.746,21.267,45.978,21.486,45.163,20.694,43.565,20.244,43.825,0.94,751.152,70.881,3.797,36.235,-4.883,17.79588,17.79588
2016-01-16 22:00:00,170,24,21.478,43.503,20.571,43.749,21.362,42.112,20.736,43.796,20.189,43.767,20.679,44.971,21.269,44.276,20.969,43.573,20.337,46.187,1.511,749.049,69.913,3.61,34.808,-4.506,37.70132,37.70132
2016-01-16 22:10:00,142,13,21.572,42.602,20.565,43.472,20.874,42.903,21.056,43.212,20.627,43.962,20.728,45.258,21.701,43.371,20.714,43.018,19.909,44.678,1.599,749.875,66.097,3.347,32.897,-5.182,48.94052,48.94052
2016-01-16 22:20:00,139,19,21.753,43.924,20.235,42.772,21.189,41.833,20.59,44.093,20.424,43.619,21.094,41.029,21.479,43.445,20.697,43.979,20.131,44.109,1.526,751.609,65.403,3.039,36.53,-5.393,47.19499,47.19499
2016-01-16 22:30:00,135,16,21.588,43.096,20.771,42.781,20.963,44.069,20.788,43.919,20.966,42.114,21.007,43.972,21.681,41.826,21.155,41.937,20.106,43.902,2.967,751.127,61.123,2.9,35.582,-4.808,11.04841,11.04841
2016-01-16 22:40:00,114,16,21.551,43.558,20.328,44.998,21.336,44.397,21.088,41.891,20.911,45.362,21.005,43.488,21.826,40.467,20.895,44.242,20.264,43.921,3.078,750.247,62.254,4.694,33.602,-4.471,46.52793,46.52793
2016-01-16 22:50:00,118,17,21.616,42.336,20.793,41.869,21.373,41.576,20.871,44.293,20.685,44.92,21.169,41.614,21.689,42.225,20.931,43.266,19.92,45.462,3.036,750.806,66.691,3.874,40.913,-3.625,43.17539,43.17539
2016-01-16 23:00:00,99,15,21.435,41.404,20.853,43.73,21.254,43.893,20.883,40.907,20.706,42.795,21.187,41.672,21.628,42.453,20.632,42.521,20.128,42.78,2.432,751.697,63.688,4.219,35.335,-4.831,1.41308,1.41308
2016-01-16 23:10:00,98,16,21.747,44.366,20.589,42.914,21.396,43.604,20.912,42.505,21.064,43.466,20.986,42.484,21.676,43.067,20.513,43.536,20.027,43.245,3.36,751.383,65.733,3.012,39.298,-3.493,48.56892,48.56892
2016-01-16 23:20:00,93,13,21.365,44.123,20.691,42.927,21.187,41.76,21.006,43.812,21.136,44.759,21.073,41.048,21.854,42.072,20.89,43.016,20.153,42.878,3.492,751.662,63.998,3.291,35.332,-3.709,47.88239,47.88239
2016-01-16 23:30:00,83,18,21.618,43.135,19.959,41.938,21.601,39.988,21.206,42.975,20.69,43.848,21.207,41.428,21.49,41.691,20.954,41.245,20.301,43.617,3.63,749.813,64.64,2.873,39.536,-3.442,37.09703,37.09703
2016-01-16 23:40:00,81,13,21.846,41.484,20.487,41.999,21.348,40.907,21.203,41.743,20.697,41.975,21.245,41.613,21.824,38.676,20.442,43.84,20.353,44.309,4.168,750.294,64.273,3.135,38.555,-2.977,30.17305,30.17305
2016-01-16 23:50:00,72,11,21.774,41.432,20.729,42.122,21.066,41.356,21.065,44.176,20.863,41.985,21.318,42.553,21.507,42.436,20.568,39.439,20.315,41.626,4.137,752.937,66.234,4.025,41.042,-2.616,49.50468,49.50468
2016-01-17 00:00:00,44,12,21.799,43.1,20.668,41.403,21.218,43.479,21.249,41.288,20.986,39.975,21.103,41.046,21.752,41.828,20.447,43.251,19.886,42.748,4.391,750.606,66.343,3.077,33.142,-2.34,9.76819,9.76819
2016-01-17 00:10:00,49,8,21.697,41.052,20.295,42.296,21.198,41.485,21.145,39.432,20.85,42.59,21.289,41.092,21.364,42.453,20.691,41.613,19.994,42.231,4.559,750.544,63.569,3.226,35.64,-2.727,38.74078,38.74078
2016-01-17 00:20:00,52,12,21.933,40.488,20.474,42.198,21.2,40.333,21.269,41.914,21.055,42.858,21.415,42.492,21.736,41.283,20.793,42.672,20.275,40.232,4.648,751.128,62.852,2.835,40.7,-2.782,45.21379,45.21379
2016-01-17 00:30:00,51,16,21.902,43.08,20.082,44.047,20.966,41.511,20.958,39.394,21.355,42.586,21.267,39.302,21.615,42.382,20.524,43.087,20.217,42.677,4.002,751.227,63.224,3.649,35.986,-3.353,24.99337,24.99337
2016-01-17 00:40:00,67,11,21.828,40.82,20.624,41.6,21.352,39.614,21.485,40.078,20.78,42.011,21.252,41.324,21.644,40.331,20.515,40.862,20.076,43.206,4.949,750.01,60.868,2.795,36.761,-2.877,14.90591,14.90591
2016-01-17 00:50:00,77,7,21.925,42.611,20.221,39.159,21.051,41.538,21.24,41.591,20.98,41.384,21.239,41.335,21.791,40.668,20.221,40.844,19.974,42.251,4.889,748.52,66.391,3.845,39.573,-1.833,22.24136,22.24136
2016-01-17 01:00:00,68,10,21.903,38.964,20.772,42.178,20.862,39.791,20.732,40.405,20.836,39.778,21.179,41.214,21.461,40.922,20.392,41.377,19.451,40.665,4.791,750.69,61.38,2.823,37.038,-2.933,48.59978,48.59978
2016-01-17 01:10:00,76,13,21.697,40.975,20.789,40.498,21.271,39.638,21.551,41.094,20.958,41.015,21.127,40.052,21.593,41.167,20.825,39.463,19.883,39.547,6.163,750.994,62.543,4.458,38.265,-1.328,37.12613,37.12613
2016-01-17 01:20:00,65,11,21.541,42.569,20.498,42.869,21.212,40.819,21.278,39.109,21.078,39.759,21.247,39.223,21.639,40.715,20.632,40.244,20.13,41.49,6.364,749.246,63.53,3.671,37.572,-0.93,27.34724,27.34724
2016-01-17 01:30:00,50,13,21.865,40.045,20.683,42.044,21.207,42.168,21.229,41.179,21.02,40.886,21.384,41.852,21.516,40.66,20.7,39.962,20.149,39.425,6.393,751.284,63.934,2.868,36.921,-0.82,5.51246,5.51246
2016-01-17 01:40:00,50,9,21.892,39.549,20.555,39.752,20.817,42.633,21.213,38.217,21.262,39.22,21.143,39.16,21.683,40.208,20.456,39.037,20.291,39.322,6.122,751.355,63.836,2.889,33.803,-1.111,34.5847,34.5847
2016-01-17 01:50:00,50,10,21.993,38.359,20.641,40.911,21.235,38.765,21.422,41.294,21.212,40.488,21.287,38.662,21.596,39.571,20.462,39.664,20.341,40.452,6.725,751.995,62.667,3.618,36.533,-0.742,13.2268,13.2268
2016-01-17 02:00:00,44,13,21.63,40.804,20.394,39.393,21.368,39.049,21.202,39.24,21.252,41.201,21.262,39.765,21.413,40.681,20.502,40.837,20.655,40.764,6.348,749.927,68.082,2.94,39.558,-0.036,49.44036,49.44036
2016-01-17 02:10:00,44,16,21.636,38.61,20.715,39.783,21.296,40.144,21.276,41.268,21.156,40.041,21.61,38.654,21.724,37.585,20.545,40.588,20.126,39.616,6.576,751.395,63.467,3.053,36.977,-0.731,25.85155,25.85155
2016-01-17 02:20:00,59,10,21.882,39.117,20.308,40.516,21.489,40.645,21.297,38.502,21.182,39.828,21.412,40.542,21.576,38.636,20.722,39.433,19.929,39.678,6.202,751.583,62.603,3.912,39.412,-1.277,30.71756,30.71756
2016-01-17 02:30:00,41,11,21.784,37.752,20.274,40.863,21.679,36.766,21.359,41.376,21.166,40.331,21.398,38.953,21.301,41.03,20.341,39.684,20.129,39.566,6.936,752.512,68.887,2.717,36.953,0.713,49.96625,49.96625
2016-01-17 02:40:00,48,14,21.455,40.796,20.58,40.374,21.529,39.154,21.333,38.073,21.19,41.124,21.424,40.393,21.275,38.407,20.424,39.11,20.613,38.37,6.931,751.889,61.321,1.284,39.388,-0.805,37.63774,37.63774
2016-01-17 02:50:00,63,11,21.857,40.076,20.562,39.342,21.627,38.35,21.591,36.925,21.314,38.878,21.146,39.548,21.363,38.893,20.293,37.416,20.329,38.922,6.508,752.097,69.22,2.6,36.085,0.352,24.32039,24.32039
2016-01-17 03:00:00,65,13,21.451,38.781,20.645,41.829,21.648,36.63,21.498,38.847,20.895,39.583,21.475,38.38,21.457,40.34,20.068,38.181,20.525,37.361,7.123,751.197,58.051,3.153,34.436,-1.267,27.55192,27.55192
2016-01-17 03:10:00,68,9,21.607,37.364,20.475,38.629,21.269,37.281,21.529,40.019,21.293,40.406,21.237,39.989,20.95,38.725,20.575,40.05,20.256,39.916,7.218,750.597,63.056,2.592,40.537,-0.171,45.23952,45.23952
2016-01-17 03:20:00,68,11,22.013,40.06,20.926,36.982,21.536,37.913,21.576,39.393,21.083,39.432,21.18,37.946,21.176,37.746,20.71,40.143,20.282,42.043,8.066,752.322,59.495,1.664,34.637,-0.035,46.8375,46.8375
2016-01-17 03:30:00,67,9,22.089,37.825,20.61,37.189,21.638,38.45,21.456,39.728,21.174,36.345,20.947,38.275,21.187,39.861,20.52,37.832,20.079,38.997,7.794,749.787,60.682,2.264,35.856,-0.07,24.20569,24.20569
2016-01-17 03:40:00,60,6,21.531,37.096,20.616,40.254,21.382,39.473,21.294,39.287,20.948,37.729,21.07,39.056,21.001,38.179,20.41,39.935,20.342,40.038,7.521,752.586,66.41,3.163,37.963,0.803,17.37812,17.37812
2016-01-17 03:50:00,63,8,21.68,36.217,20.602,38.449,21.32,38.671,21.806,37.209,21.157,39.165,20.799,38.713,21.045,38.135,20.689,37.182,20.418,38.309,7.688,751.857,66.21,1.381,32.526,0.93,39.0798,39.0798
2016-01-17 04:00:00,67,12,21.735,37.328,20.738,38.562,21.558,39.142,21.65,38.911,21.262,37.763,21.045,37.539,21.222,36.039,20.425,37.928,20.587,36.959,7.668,750.733,63.849,1.16,36.214,0.438,7.96312,7.96312
2016-01-17 04:10:00,72,13,22.035,36.241,20.653,37.728,21.195,38.165,21.775,38.034,21.283,39.689,20.957,36.528,21.078,38.036,20.474,38.257,20.546,40.839,7.623,749.485,70.914,1.652,35.959,1.805,19.8786,19.8786
2016-01-17 04:20:00,77,14,21.612,37.219,20.619,37.753,21.265,37.25,21.671,37.103,20.975,40.171,20.96,38.112,21.06,38.849,20.342,38.048,20.818,37.252,7.315,751.009,69.771,2.806,37.119,1.269,1.07211,1.07211
2016-01-17 04:30:00,85,13,21.602,38.648,20.663,37.292,21.339,37.719,21.401,38.097,21.248,37.303,20.752,37.327,20.854,37.617,20.358,37.503,20.447,39.275,7.722,750.449,66.585,0.855,37.215,1.039,41.92419,41.92419
2016-01-17 04:40:00,80,11,21.952,37.222,20.193,38.769,21.539,38.544,21.06,37.885,21.365,36.704,21.097,37.967,21.032,36.547,20.271,38.363,20.534,38.369,7.509,749.507,61.702,2.123,36.511,-0.15,2.43525,2.43525
2016-01-17 04:50:00,173,6,21.592,38.087,20.19,38.08,21.496,38.866,21.26,39.37,21.056,37.487,21.046,37.424,20.768,37.456,20.435,38.955,20.504,39.383,7.324,750.523,70.406,2.317,37.41,1.405,27.30912,27.30912
2016-01-17 05:00:00,145,9,21.776,36.778,20.489,38.503,21.641,37.459,21.593,37.072,21.129,37.34,21.212,36.982,21.271,37.074,20.081,36.568,20.398,37.983,8.035,752.003,66.499,1.991,42.312,1.334,49.7108,49.7108
2016-01-17 05:10:00,115,16,21.368,37.739,20.459,38.358,21.289,36.672,21.458,37.017,20.74,39.576,21.175,37.439,21.293,37.414,20.346,38.163,20.615,36.65,7.984,751.096,69.253,1.074,44.971,1.834,16.32905,16.32905
2016-01-17 05:20:00,110,10,21.59,39.659,20.592,37.427,21.279,38.024,21.399,36.844,20.934,36.637,20.873,37.716,20.867,37.23,20.113,39.125,20.51,37.193,7.1,750.87,71.213,2.016,39.44,1.342,40.16082,40.16082
2016-01-17 05:30:00,192,13,21.311,37.225,20.485,36.293,21.549,38.05,21.023,39.795,21.128,38.489,20.999,38.482,20.723,39.645,20.355,37.489,20.879,40.347,7.743,749.549,68.07,1.26,36.956,1.358,6.74543,6.74543
2016-01-17 05:40:00,158,14,21.409,37.969,20.581,36.135,21.313,38.935,21.468,36.818,21.234,39.134,20.832,38.213,21.054,38.003,20.693,37.195,20.459,38.23,8.159,750.941,73.576,1.98,35.222,2.875,6.47018,6.47018
2016-01-17 05:50:00,133,11,21.741,35.687,20.248,41.261,21.35,36.799,21.274,38.999,20.938,38.591,20.679,40.085,20.984,35.76,20.389,36.946,20.562,40.217,8.144,752.704,69.076,1.339,35.716,1.959,11.31862,11.31862
2016-01-17 06:00:00,113,16,21.572,39.128,20.466,39.468,21.127,36.877,21.337,36.403,21.51,37.957,20.677,37.924,21.193,37.667,20.477,40.039,20.422,37.453,8.081,751.174,72.316,2.056,37.218,2.544,40.1105,40.1105
2016-01-17 06:10:00,101,21,21.514,36.945,20.224,39.396,21.516,38.301,21.619,37.991,21.068,37.448,20.813,36.975,21.219,37.529,20.432,39.491,20.731,38.53,7.627,750.781,73.458,1.812,41.325,2.319,31.32578,31.32578
2016-01-17 06:20:00,88,17,21.428,38.658,20.531,37.074,21.743,36.944,21.277,37.844,20.765,39.769,21.405,37.328,20.449,39.159,19.856,37.729,20.454,36.431,7.205,751.897,74.429,1.071,34.843,2.091,41.57493,41.57493
2016-01-17 06:30:00,89,17,21.514,37.347,20.12,37.981,21.282,37.069,21.29,38.917,21.206,37.321,20.849,38.34,21.002,37.49,20.256,39.221,20.714,37.795,7.033,752.422,77.431,2.15,39.0,2.519,14.28231,14.28231
2016-01-17 06:40:00,81,15,21.596,38.144,20.515,36.953,21.651,38.832,21.486,38.707,20.727,38.819,20.652,38.905,20.733,37.57,20.364,37.324,20.526,40.291,7.518,752.544,70.244,1.723,36.356,1.567,8.73775,8.73775
2016-01-17 06:50:00,73,18,21.706,38.196,20.181,36.548,21.453,36.038,21.6,37.585,20.987,37.535,20.662,39.299,20.849,39.807,19.911,37.915,20.578,36.99,7.438,751.515,69.828,1.996,40.805,1.403,27.3649,27.3649
2016-01-17 07:00:00,92,21,21.041,37.225,20.367,37.311,21.141,39.95,21.358,37.021,20.733,35.805,20.624,36.75,20.867,36.608,20.237,36.838,20.633,37.106,7.698,749.536,72.781,1.919,36.792,2.255,1.74104,1.74104
2016-01-17 07:10:00,89,5,21.345,38.858,20.584,39.382,21.288,37.003,21.678,39.328,20.624,37.612,20.483,39.367,20.833,38.713,20.273,36.004,20.915,38.718,7.512,752.177,83.398,2.401,35.641,4.192,24.36745,24.36745
2016-01-17 07:20:00,73,2,21.501,36.815,20.447,38.943,21.264,38.686,21.163,37.067,21.005,37.651,20.593,37.917,20.851,37.947,20.062,37.515,20.775,38.03,6.901,750.8,78.842,2.146,35.84,2.669,47.93643,47.93643
2016-01-17 07:30:00,89,1,21.428,38.585,20.089,37.131,21.361,37.633,21.106,35.348,20.745,37.811,20.383,37.076,20.538,37.49,20.102,37.726,20.773,40.044,6.329,750.674,73.664,2.047,43.124,1.062,32.43411,32.43411
