date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-05 00:18:00,22.9,28.774,466.38,857.53,0.001872,1
2015-02-05 00:19:00,21.64,26.197,0.0,463.04,0.001654,0
2015-02-05 00:20:00,21.27,26.771,18.14,419.07,0.00167,0
2015-02-05 00:21:00,20.48,26.41,0.0,489.91,0.001609,0
2015-02-05 00:22:00,21.0,24.928,11.14,441.68,0.001546,0
2015-02-05 00:23:00,20.48,26.236,10.91,423.65,0.001598,0
2015-02-05 00:24:00,20.15,27.092,4.45,434.22,0.001633,0
2015-02-05 00:25:00,21.13,25.57,0.0,479.92,0.001591,0
2015-02-05 00:26:00,21.17,26.554,80.74,466.62,0.001652,0
2015-02-05 00:27:00,21.13,27.36,35.46,395.36,0.001698,0
2015-02-05 00:28:00,20.6,26.066,17.11,456.57,0.001594,0
2015-02-05 00:29:00,20.7,26.482,51.52,510.92,0.001624,0
2015-02-05 00:30:00,21.02,25.76,41.49,454.2,0.001597,0
2015-02-05 00:31:00,20.89,27.369,34.65,464.21,0.001687,0
2015-02-05 00:32:00,20.62,26.424,48.97,506.5,0.001616,0
2015-02-05 00:33:00,20.19,26.492,29.69,497.84,0.001599,0
2015-02-05 00:34:00,20.79,27.208,48.46,505.76,0.001672,0
2015-02-05 00:35:00,23.32,28.823,481.36,732.96,0.001896,1
2015-02-05 00:36:00,20.33,25.974,30.7,530.67,0.001575,0
2015-02-05 00:37:00,20.97,26.096,17.29,492.27,0.001614,0
2015-02-05 00:38:00,20.86,26.721,78.56,556.15,0.001646,0
2015-02-05 00:39:00,21.0,26.102,8.27,442.62,0.001616,0
2015-02-05 00:40:00,23.24,27.277,468.7,768.28,0.001799,1
2015-02-05 00:41:00,20.49,26.408,39.49,470.25,0.001609,0
2015-02-05 00:42:00,20.16,25.62,3.67,460.36,0.001545,0
2015-02-05 00:43:00,20.54,27.32,0.0,492.88,0.001666,0
2015-02-05 00:44:00,21.04,26.524,12.62,507.62,0.001643,0
2015-02-05 00:45:00,20.53,25.926,7.77,466.94,0.001582,0
2015-02-05 00:46:00,20.48,26.036,0.0,461.58,0.001586,0
2015-02-05 00:47:00,20.08,25.377,2.2,488.3,0.001527,0
2015-02-05 00:48:00,21.33,25.808,34.32,461.03,0.001615,0
2015-02-05 00:49:00,21.0,26.968,69.31,458.1,0.001668,0
2015-02-05 00:50:00,20.98,27.633,44.4,506.3,0.001707,0
2015-02-05 00:51:00,21.04,26.801,0.0,514.09,0.00166,0
2015-02-05 00:52:00,20.91,26.348,47.45,507.94,0.001626,0
2015-02-05 00:53:00,20.62,26.157,5.46,464.11,0.0016,0
2015-02-05 00:54:00,20.64,25.865,40.86,395.11,0.001584,0
2015-02-05 00:55:00,20.55,27.52,24.51,464.81,0.001679,0
2015-02-05 00:56:00,21.61,26.28,18.26,443.47,0.001658,0
2015-02-05 00:57:00,20.88,27.544,21.42,465.46,0.001697,0
2015-02-05 00:58:00,20.52,27.143,24.22,446.51,0.001655,0
2015-02-05 00:59:00,20.85,25.416,72.05,469.27,0.001567,0
2015-02-05 01:00:00,20.33,26.004,24.31,433.63,0.001577,0
2015-02-05 01:01:00,23.41,27.998,492.99,785.17,0.00185,1
2015-02-05 01:02:00,20.44,26.319,57.9,512.79,0.001601,0
2015-02-05 01:03:00,20.85,26.326,48.35,436.06,0.001622,0
2015-02-05 01:04:00,21.04,28.003,0.0,470.01,0.001732,0
2015-02-05 01:05:00,20.8,25.76,64.08,503.41,0.001586,0
2015-02-05 01:06:00,20.7,26.474,8.97,502.0,0.001623,0
2015-02-05 01:07:00,20.67,26.684,50.05,497.82,0.001634,0
2015-02-05 01:08:00,20.64,26.34,0.0,480.6,0.001612,0
2015-02-05 01:09:00,20.45,26.398,0.0,495.34,0.001607,0
2015-02-05 01:10:00,20.5,25.76,94.17,518.06,0.00157,0
2015-02-05 01:11:00,21.17,26.389,0.0,484.88,0.001642,0
2015-02-05 01:12:00,20.61,26.608,65.11,405.7,0.001627,0
2015-02-05 01:13:00,20.37,26.504,29.14,451.5,0.001609,0
2015-02-05 01:14:00,20.46,26.634,10.3,494.37,0.001621,0
2015-02-05 01:15:00,21.02,27.094,23.43,448.05,0.001677,0
2015-02-05 01:16:00,20.87,26.828,0.0,526.7,0.001653,0
2015-02-05 01:17:00,23.03,28.349,454.52,827.79,0.001852,1
2015-02-05 01:18:00,20.54,25.662,0.0,472.98,0.001567,0
2015-02-05 01:19:00,20.83,25.973,11.16,509.37,0.0016,0
2015-02-05 01:20:00,20.4,26.178,57.39,463.6,0.001591,0
2015-02-05 01:21:00,20.53,26.434,33.9,476.17,0.001612,0
2015-02-05 01:22:00,20.96,26.029,0.0,501.47,0.001609,0
2015-02-05 01:23:00,20.92,25.774,54.8,418.47,0.001592,0
2015-02-05 01:24:00,20.27,25.632,24.75,460.01,0.001551,0
2015-02-05 01:25:00,20.31,25.373,6.02,499.02,0.001538,0
2015-02-05 01:26:00,20.64,26.149,51.13,472.3,0.001601,0
2015-02-05 01:27:00,23.4,27.466,449.15,881.36,0.001818,1
2015-02-05 01:28:00,19.93,25.721,0.0,414.84,0.00154,0
2015-02-05 01:29:00,20.69,26.051,89.67,410.85,0.001598,0
2015-02-05 01:30:00,20.11,25.529,24.39,496.94,0.001537,0
2015-02-05 01:31:00,20.37,26.469,22.15,500.3,0.001606,0
2015-02-05 01:32:00,20.46,26.664,10.82,463.24,0.001623,0
2015-02-05 01:33:00,22.63,27.952,496.3,844.01,0.001809,1
2015-02-05 01:34:00,20.39,26.01,6.63,496.08,0.00158,0
2015-02-05 01:35:00,20.58,26.542,0.0,441.51,0.001621,0
2015-02-05 01:36:00,20.38,25.851,1.25,445.26,0.00157,0
2015-02-05 01:37:00,20.06,25.809,71.44,476.64,0.001551,0
2015-02-05 01:38:00,23.04,28.895,484.12,861.64,0.001886,1
2015-02-05 01:39:00,20.82,26.719,16.07,429.19,0.001644,0
2015-02-05 01:40:00,20.85,26.56,73.06,463.07,0.001636,0
2015-02-05 01:41:00,20.01,26.735,51.18,461.45,0.001605,0
2015-02-05 01:42:00,20.66,25.135,15.67,484.63,0.001541,0
2015-02-05 01:43:00,20.78,26.964,19.19,469.7,0.001657,0
2015-02-05 01:44:00,20.18,26.431,36.53,450.89,0.001595,0
2015-02-05 01:45:00,20.54,26.768,0.0,513.7,0.001633,0
2015-02-05 01:46:00,20.5,26.422,25.16,451.13,0.00161,0
2015-02-05 01:47:00,21.18,26.233,35.8,459.78,0.001633,0
2015-02-05 01:48:00,21.2,26.051,0.0,414.3,0.001623,0
2015-02-05 01:49:00,19.94,26.401,18.37,445.02,0.001581,0
2015-02-05 01:50:00,21.4,26.024,14.39,488.06,0.001631,0
2015-02-05 01:51:00,20.2,26.669,60.98,481.22,0.00161,0
2015-02-05 01:52:00,20.86,25.316,0.0,490.98,0.001562,0
2015-02-05 01:53:00,20.85,25.887,11.65,489.28,0.001596,0
2015-02-05 01:54:00,20.16,27.307,8.14,543.07,0.001646,0
2015-02-05 01:55:00,20.68,25.834,58.6,443.82,0.001584,0
2015-02-05 01:56:00,20.47,26.044,23.48,413.32,0.001586,0
2015-02-05 01:57:00,20.69,25.686,87.86,433.23,0.001576,0
2015-02-05 01:58:00,20.58,26.353,48.18,445.37,0.00161,0
2015-02-05 01:59:00,20.91,25.76,10.64,435.9,0.001591,0
2015-02-05 02:00:00,20.51,26.06,33.39,473.28,0.001589,0
2015-02-05 02:01:00,20.43,26.625,12.61,513.84,0.001619,0
2015-02-05 02:02:00,20.87,25.771,55.08,523.89,0.00159,0
2015-02-05 02:03:00,20.68,26.586,0.0,487.65,0.001629,0
2015-02-05 02:04:00,20.73,26.601,0.0,544.94,0.001633,0
2015-02-05 02:05:00,20.24,26.725,40.95,457.53,0.001615,0
2015-02-05 02:06:00,20.1,26.219,67.9,412.86,0.001578,0
2015-02-05 02:07:00,20.26,27.921,0.0,506.86,0.001689,0
2015-02-05 02:08:00,20.24,26.715,73.11,405.65,0.001615,0
2015-02-05 02:09:00,20.73,26.311,20.1,443.57,0.001615,0
2015-02-05 02:10:00,20.79,25.647,0.0,488.2,0.001579,0
2015-02-05 02:11:00,20.39,26.072,0.0,466.42,0.001584,0
2015-02-05 02:12:00,23.15,28.907,401.47,823.32,0.001892,1
2015-02-05 02:13:00,23.12,29.059,454.31,788.67,0.0019,1
2015-02-05 02:14:00,20.52,26.929,22.69,469.62,0.001642,0
2015-02-05 02:15:00,20.15,26.544,47.16,505.13,0.0016,0
2015-02-05 02:16:00,20.98,25.419,5.77,470.7,0.001574,0
2015-02-05 02:17:00,20.41,26.374,0.0,440.94,0.001603,0
2015-02-05 02:18:00,22.67,27.42,440.54,786.34,0.001779,1
2015-02-05 02:19:00,20.3,25.281,26.18,441.66,0.001532,0
2015-02-05 02:20:00,20.1,26.228,33.08,483.73,0.001579,0
2015-02-05 02:21:00,19.9,26.381,0.0,482.03,0.001578,0
2015-02-05 02:22:00,22.83,28.587,486.55,801.98,0.001857,1
2015-02-05 02:23:00,20.13,26.36,3.25,392.62,0.001588,0
2015-02-05 02:24:00,21.47,26.376,0.0,484.7,0.001656,0
2015-02-05 02:25:00,20.02,25.539,6.02,438.58,0.001533,0
2015-02-05 02:26:00,19.95,26.019,62.62,494.12,0.001559,0
2015-02-05 02:27:00,20.57,25.245,20.35,443.54,0.001543,0
2015-02-05 02:28:00,20.92,24.969,0.69,435.42,0.001544,0
2015-02-05 02:29:00,20.41,26.475,57.41,475.36,0.001609,0
2015-02-05 02:30:00,22.78,27.65,530.0,912.52,0.001798,1
2015-02-05 02:31:00,21.93,28.541,462.34,856.22,0.001809,1
2015-02-05 02:32:00,20.13,26.668,68.18,474.77,0.001607,0
2015-02-05 02:33:00,19.99,25.714,61.26,482.56,0.001542,0
2015-02-05 02:34:00,19.7,26.377,3.8,408.71,0.001568,0
2015-02-05 02:35:00,20.4,25.685,25.93,430.72,0.001561,0
2015-02-05 02:36:00,19.57,25.03,0.0,382.12,0.00148,0
2015-02-05 02:37:00,22.09,28.11,447.83,890.55,0.001791,1
2015-02-05 02:38:00,22.36,27.78,433.08,883.46,0.001785,1
2015-02-05 02:39:00,20.05,25.794,10.9,483.75,0.00155,0
2015-02-05 02:40:00,20.48,27.12,0.0,474.73,0.001651,0
2015-02-05 02:41:00,20.44,25.191,14.95,415.69,0.001534,0
2015-02-05 02:42:00,20.65,26.238,43.63,462.32,0.001607,0
2015-02-05 02:43:00,20.59,25.477,20.82,532.73,0.001558,0
2015-02-05 02:44:00,20.72,26.521,0.0,474.6,0.001627,0
2015-02-05 02:45:00,20.32,26.182,0.0,450.24,0.001587,0
2015-02-05 02:46:00,20.42,26.224,0.0,408.47,0.001595,0
2015-02-05 02:47:00,20.49,25.492,33.54,518.31,0.001554,0
2015-02-05 02:48:00,20.36,25.588,42.62,467.55,0.001553,0
2015-02-05 02:49:00,20.17,26.516,33.98,408.51,0.001599,0
2015-02-05 02:50:00,22.39,28.977,427.44,797.65,0.001858,1
2015-02-05 02:51:00,22.21,28.264,463.64,785.29,0.001806,1
2015-02-05 02:52:00,20.44,25.503,8.55,465.39,0.001552,0
2015-02-05 02:53:00,22.46,28.18,415.16,837.26,0.001814,1
2015-02-05 02:54:00,22.26,29.326,480.97,812.39,0.001872,1
2015-02-05 02:55:00,20.05,26.044,53.63,497.2,0.001565,0
2015-02-05 02:56:00,19.86,26.789,58.21,472.76,0.0016,0
2015-02-05 02:57:00,20.62,25.575,3.71,507.18,0.001565,0
2015-02-05 02:58:00,20.3,25.956,66.28,457.5,0.001572,0
2015-02-05 02:59:00,19.97,26.317,7.72,576.59,0.001577,0
2015-02-05 03:00:00,20.55,26.192,47.87,450.24,0.001599,0
2015-02-05 03:01:00,20.06,25.549,7.12,438.38,0.001536,0
2015-02-05 03:02:00,19.76,25.522,17.16,434.08,0.00152,0
2015-02-05 03:03:00,20.61,26.508,0.0,462.62,0.001621,0
2015-02-05 03:04:00,22.26,28.617,444.43,769.82,0.00183,1
2015-02-05 03:05:00,20.1,26.79,28.19,480.31,0.001613,0
2015-02-05 03:06:00,20.26,26.948,10.65,403.31,0.00163,0
2015-02-05 03:07:00,20.64,26.027,86.47,475.66,0.001593,0
2015-02-05 03:08:00,20.24,25.779,0.0,422.71,0.001559,0
2015-02-05 03:09:00,19.81,26.69,5.27,456.65,0.001592,0
2015-02-05 03:10:00,20.42,26.337,0.0,491.16,0.001601,0
2015-02-05 03:11:00,20.05,25.401,5.27,550.64,0.001527,0
2015-02-05 03:12:00,20.88,25.37,61.1,432.27,0.001566,0
2015-02-05 03:13:00,22.41,28.207,506.73,824.74,0.001813,1
2015-02-05 03:14:00,19.43,25.836,0.47,444.67,0.001522,0
2015-02-05 03:15:00,20.33,25.916,0.0,439.55,0.001571,0
2015-02-05 03:16:00,20.88,26.518,0.0,444.98,0.001635,0
2015-02-05 03:17:00,20.75,26.342,70.72,498.84,0.001618,0
2015-02-05 03:18:00,20.83,26.654,64.24,452.92,0.001641,0
2015-02-05 03:19:00,19.83,24.857,21.29,548.73,0.001483,0
2015-02-05 03:20:00,20.51,26.056,0.0,484.56,0.001589,0
2015-02-05 03:21:00,19.93,26.296,0.0,434.65,0.001574,0
2015-02-05 03:22:00,22.46,27.072,460.97,817.17,0.001747,1
2015-02-05 03:23:00,19.73,25.548,44.23,441.94,0.001519,0
2015-02-05 03:24:00,19.95,25.443,0.0,498.0,0.001524,0
2015-02-05 03:25:00,22.13,27.915,443.75,772.64,0.001781,1
2015-02-05 03:26:00,20.48,26.796,81.64,423.07,0.001632,0
2015-02-05 03:27:00,22.64,29.01,447.39,809.3,0.001873,1
2015-02-05 03:28:00,20.25,25.447,77.14,493.9,0.001539,0
2015-02-05 03:29:00,21.88,28.182,477.72,873.16,0.001785,1
2015-02-05 03:30:00,20.04,26.197,0.0,518.32,0.001574,0
2015-02-05 03:31:00,19.88,26.1,14.76,488.54,0.00156,0
2015-02-05 03:32:00,20.44,26.104,20.5,467.1,0.001588,0
2015-02-05 03:33:00,20.55,26.049,0.0,497.81,0.00159,0
2015-02-05 03:34:00,20.5,26.807,0.0,429.94,0.001634,0
2015-02-05 03:35:00,22.06,28.483,507.74,765.44,0.001812,1
2015-02-05 03:36:00,19.17,25.291,0.0,485.28,0.001476,0
2015-02-05 03:37:00,19.5,26.309,62.75,434.8,0.001554,0
2015-02-05 03:38:00,20.61,26.36,9.72,467.71,0.001612,0
2015-02-05 03:39:00,19.97,26.04,24.1,474.19,0.001561,0
2015-02-05 03:40:00,19.85,26.486,44.66,478.68,0.001581,0
2015-02-05 03:41:00,22.88,27.965,434.05,,0.001822,1
2015-02-05 03:42:00,20.54,25.969,44.88,499.12,0.001585,0
2015-02-05 03:43:00,20.11,25.923,0.0,476.83,0.001561,0
2015-02-05 03:44:00,19.99,24.744,40.39,454.53,0.001484,0
2015-02-05 03:45:00,20.04,25.807,0.0,473.77,0.001551,0
2015-02-05 03:46:00,20.17,25.481,17.06,449.13,0.001537,0
2015-02-05 03:47:00,20.64,25.194,54.9,463.12,0.001544,0
2015-02-05 03:48:00,20.23,26.632,46.78,561.64,0.001609,0
2015-02-05 03:49:00,22.53,28.119,409.56,836.38,0.001814,1
2015-02-05 03:50:00,20.48,25.822,0.0,485.76,0.001573,0
2015-02-05 03:51:00,19.66,25.526,0.9,445.31,0.001514,0
2015-02-05 03:52:00,20.33,25.997,31.52,505.7,0.001576,0
2015-02-05 03:53:00,22.16,28.377,383.88,856.61,0.00181,1
2015-02-05 03:54:00,19.17,25.374,24.54,496.86,0.001481,0
2015-02-05 03:55:00,21.51,27.824,465.9,837.52,0.001745,1
2015-02-05 03:56:00,19.69,26.302,15.09,506.2,0.001563,0
2015-02-05 03:57:00,22.43,26.757,473.39,874.51,0.001727,1
2015-02-05 03:58:00,20.08,25.788,32.83,479.91,0.001551,0
2015-02-05 03:59:00,20.1,25.581,6.04,465.99,0.00154,0
2015-02-05 04:00:00,20.72,25.741,0.0,501.31,0.00158,0
2015-02-05 04:01:00,19.58,25.537,29.67,438.36,0.001511,0
2015-02-05 04:02:00,20.02,25.886,0.0,444.87,0.001554,0
2015-02-05 04:03:00,22.33,28.866,434.76,828.13,0.001848,1
2015-02-05 04:04:00,21.96,27.627,471.77,769.05,0.001756,1
2015-02-05 04:05:00,20.02,25.964,74.61,498.97,0.001559,0
2015-02-05 04:06:00,19.45,26.898,23.67,436.3,0.001586,0
2015-02-05 04:07:00,20.5,25.496,44.39,453.5,0.001555,0
2015-02-05 04:08:00,19.76,26.795,0.0,462.54,0.001596,0
2015-02-05 04:09:00,20.71,25.797,33.59,471.38,0.001583,0
2015-02-05 04:10:00,19.98,26.772,22.9,457.97,0.001606,0
2015-02-05 04:11:00,20.35,26.202,68.02,467.64,0.00159,0
2015-02-05 04:12:00,19.97,25.957,6.08,467.91,0.001556,0
2015-02-05 04:13:00,22.17,27.749,446.54,814.35,0.001774,1
2015-02-05 04:14:00,19.78,25.44,62.06,442.94,0.001515,0
2015-02-05 04:15:00,22.22,27.823,451.78,867.85,0.00178,1
2015-02-05 04:16:00,20.08,26.273,0.0,396.35,0.001581,0
2015-02-05 04:17:00,19.69,25.77,114.31,462.8,0.001531,0
2015-02-05 04:18:00,19.92,25.601,0.0,453.59,0.001532,0
2015-02-05 04:19:00,19.75,25.635,22.74,484.66,0.001525,0
2015-02-05 04:20:00,20.76,26.316,37.13,419.1,0.001617,0
2015-02-05 04:21:00,22.12,28.442,464.37,812.51,0.001813,1
2015-02-05 04:22:00,20.49,25.399,18.36,466.42,0.001549,0
2015-02-05 04:23:00,19.88,25.396,18.53,507.45,0.001518,0
2015-02-05 04:24:00,20.03,25.971,16.78,481.63,0.00156,0
2015-02-05 04:25:00,19.48,26.6,0.0,428.58,0.00157,0
2015-02-05 04:26:00,19.78,26.388,100.26,452.94,0.001572,0
2015-02-05 04:27:00,20.01,25.067,17.3,501.01,0.001504,0
2015-02-05 04:28:00,20.48,25.609,45.89,427.97,0.001561,0
2015-02-05 04:29:00,20.0,25.24,13.29,467.25,0.001515,0
2015-02-05 04:30:00,20.41,25.603,12.58,,0.001556,0
2015-02-05 04:31:00,20.14,26.63,9.06,456.5,0.001605,0
2015-02-05 04:32:00,20.48,24.964,0.0,564.35,0.001522,0
2015-02-05 04:33:00,19.89,24.854,19.38,455.55,0.001486,0
2015-02-05 04:34:00,20.74,25.286,10.75,485.74,0.001554,0
2015-02-05 04:35:00,19.73,25.898,66.0,443.18,0.001541,0
2015-02-05 04:36:00,19.63,26.08,0.0,488.47,0.001546,0
2015-02-05 04:37:00,19.47,25.977,4.8,500.48,0.001532,0
2015-02-05 04:38:00,20.71,26.381,0.0,449.42,0.001618,0
2015-02-05 04:39:00,20.18,24.763,75.49,468.09,0.001495,0
2015-02-05 04:40:00,19.77,26.384,0.0,438.67,0.001572,0
2015-02-05 04:41:00,20.32,25.557,44.68,429.95,0.001549,0
2015-02-05 04:42:00,20.12,26.129,58.96,506.29,0.001574,0
2015-02-05 04:43:00,20.56,24.997,19.89,450.61,0.001528,0
2015-02-05 04:44:00,19.33,25.726,0.0,385.52,0.00151,0
2015-02-05 04:45:00,19.78,25.851,0.0,531.79,0.00154,0
2015-02-05 04:46:00,19.7,26.355,55.09,441.93,0.001567,0
2015-02-05 04:47:00,19.17,24.846,0.0,461.38,0.001449,0
2015-02-05 04:48:00,20.23,25.733,38.72,527.43,0.001555,0
2015-02-05 04:49:00,19.76,25.117,29.0,465.04,0.001495,0
2015-02-05 04:50:00,20.11,25.991,38.2,464.28,0.001565,0
2015-02-05 04:51:00,20.68,26.138,41.51,427.01,0.001602,0
2015-02-05 04:52:00,19.72,26.417,0.0,412.78,0.001571,0
2015-02-05 04:53:00,19.69,25.413,0.0,464.18,0.00151,0
2015-02-05 04:54:00,19.88,26.216,50.02,482.7,0.001567,0
2015-02-05 04:55:00,20.18,26.453,2.97,480.69,0.001596,0
2015-02-05 04:56:00,19.63,24.799,0.0,453.16,0.00147,0
2015-02-05 04:57:00,19.61,26.037,47.71,470.71,0.001543,0
2015-02-05 04:58:00,22.4,28.226,418.73,765.7,0.001813,1
2015-02-05 04:59:00,19.96,25.555,41.35,486.11,0.001531,0
2015-02-05 05:00:00,19.1,25.03,73.75,475.65,0.001457,0
2015-02-05 05:01:00,19.39,26.213,25.59,539.08,0.001542,0
2015-02-05 05:02:00,20.34,25.033,59.85,470.26,0.001519,0
2015-02-05 05:03:00,22.15,27.593,460.38,797.01,0.001763,1
2015-02-05 05:04:00,19.54,25.667,80.56,468.22,0.001517,0
2015-02-05 05:05:00,19.74,26.081,0.0,458.53,0.001552,0
2015-02-05 05:06:00,19.8,25.342,24.71,485.21,0.001511,0
2015-02-05 05:07:00,20.05,25.308,48.56,470.94,0.001521,0
2015-02-05 05:08:00,19.32,25.738,18.34,425.9,0.00151,0
2015-02-05 05:09:00,19.5,26.235,65.33,412.75,0.001549,0
2015-02-05 05:10:00,19.88,26.938,9.88,479.2,0.00161,0
2015-02-05 05:11:00,19.75,24.85,97.43,518.41,0.001478,0
2015-02-05 05:12:00,19.98,25.851,99.28,472.78,0.00155,0
2015-02-05 05:13:00,19.35,25.078,34.87,498.47,0.001472,0
2015-02-05 05:14:00,19.9,26.235,44.34,505.45,0.001569,0
2015-02-05 05:15:00,20.15,25.157,66.71,479.34,0.001517,0
2015-02-05 05:16:00,19.94,25.301,0.0,441.49,0.001515,0
2015-02-05 05:17:00,19.81,25.346,0.0,476.84,0.001511,0
2015-02-05 05:18:00,21.93,27.627,498.97,872.25,0.001754,1
2015-02-05 05:19:00,19.47,25.845,34.59,488.55,0.001524,0
2015-02-05 05:20:00,19.73,25.932,17.07,496.19,0.001542,0
2015-02-05 05:21:00,20.19,25.662,25.39,453.81,0.001549,0
2015-02-05 05:22:00,19.71,24.932,0.0,462.92,0.001481,0
2015-02-05 05:23:00,19.44,26.062,18.33,465.84,0.001536,0
2015-02-05 05:24:00,19.57,25.632,0.0,468.2,0.001517,0
2015-02-05 05:25:00,19.81,26.298,57.13,510.88,0.001569,0
2015-02-05 05:26:00,19.61,25.269,59.83,387.85,0.001497,0
2015-02-05 05:27:00,19.91,24.776,45.18,471.07,0.001482,0
2015-02-05 05:28:00,19.92,25.637,38.84,467.22,0.001534,0
2015-02-05 05:29:00,20.04,26.367,0.0,422.0,0.001584,0
2015-02-05 05:30:00,20.23,25.742,45.67,493.51,0.001556,0
2015-02-05 05:31:00,20.07,25.542,47.03,444.64,0.001536,0
2015-02-05 05:32:00,19.39,25.172,68.58,457.5,0.00148,0
2015-02-05 05:33:00,19.4,26.616,99.14,534.71,0.001567,0
2015-02-05 05:34:00,19.69,25.082,0.0,505.35,0.001489,0
2015-02-05 05:35:00,19.56,25.248,11.4,490.11,0.001493,0
2015-02-05 05:36:00,19.31,25.96,0.0,483.33,0.001523,0
2015-02-05 05:37:00,19.55,24.624,31.04,464.24,0.001455,0
2015-02-05 05:38:00,19.54,26.345,25.47,539.98,0.001558,0
2015-02-05 05:39:00,19.47,25.986,16.81,498.08,0.001533,0
2015-02-05 05:40:00,19.59,26.136,60.97,443.77,0.001548,0
2015-02-05 05:41:00,22.31,27.948,416.45,781.0,0.001792,1
2015-02-05 05:42:00,19.76,25.551,0.0,489.84,0.001521,0
2015-02-05 05:43:00,20.56,25.054,0.0,468.04,0.001531,0
2015-02-05 05:44:00,19.75,25.56,12.39,419.99,0.001521,0
2015-02-05 05:45:00,19.58,25.1,0.0,485.0,0.001485,0
2015-02-05 05:46:00,19.68,25.903,23.3,460.58,0.001538,0
2015-02-05 05:47:00,19.77,26.078,19.21,488.57,0.001553,0
2015-02-05 05:48:00,19.83,26.446,0.0,485.46,0.001578,0
2015-02-05 05:49:00,20.4,25.837,55.58,448.71,0.00157,0
2015-02-05 05:50:00,21.58,28.14,452.92,852.15,0.001767,1
2015-02-05 05:51:00,19.97,25.467,62.19,452.57,0.001527,0
2015-02-05 05:52:00,19.74,25.367,18.17,454.85,0.001509,0
2015-02-05 05:53:00,19.12,25.889,24.15,451.37,0.001509,0
2015-02-05 05:54:00,22.13,27.415,435.3,869.58,0.001752,1
2015-02-05 05:55:00,20.1,25.775,24.75,460.18,0.001552,0
2015-02-05 05:56:00,19.36,25.042,49.93,518.04,0.00147,0
2015-02-05 05:57:00,19.65,25.14,10.6,532.42,0.001491,0
2015-02-05 05:58:00,19.05,25.974,43.14,444.14,0.001511,0
2015-02-05 05:59:00,19.21,26.111,0.0,380.0,0.001527,0
2015-02-05 06:00:00,20.01,25.081,51.57,506.56,0.001506,0
2015-02-05 06:01:00,19.48,25.991,4.7,458.03,0.001534,0
2015-02-05 06:02:00,19.26,25.328,54.81,439.68,0.001482,0
2015-02-05 06:03:00,19.72,25.63,27.13,449.39,0.001524,0
2015-02-05 06:04:00,19.46,26.399,78.23,455.48,0.001557,0
2015-02-05 06:05:00,19.47,26.063,0.0,515.4,0.001537,0
2015-02-05 06:06:00,19.89,26.056,0.0,475.6,0.001558,0
2015-02-05 06:07:00,19.23,26.667,3.43,514.93,0.001561,0
2015-02-05 06:08:00,19.31,25.23,0.0,487.3,0.001479,0
2015-02-05 06:09:00,19.68,25.074,0.0,459.18,0.001488,0
2015-02-05 06:10:00,19.96,25.218,46.75,456.34,0.001511,0
2015-02-05 06:11:00,20.06,25.475,24.85,489.66,0.001531,0
2015-02-05 06:12:00,19.39,24.319,8.21,498.71,0.001429,0
2015-02-05 06:13:00,19.95,25.499,11.46,504.89,0.001527,0
2015-02-05 06:14:00,19.34,25.313,4.1,460.85,0.001486,0
2015-02-05 06:15:00,20.25,26.043,82.76,476.13,0.001575,0
2015-02-05 06:16:00,19.22,25.806,0.0,490.44,0.001509,0
2015-02-05 06:17:00,20.07,25.281,0.0,456.56,0.001521,0
2015-02-05 06:18:00,19.38,25.935,52.86,430.28,0.001525,0
2015-02-05 06:19:00,20.31,26.008,17.45,441.78,0.001576,0
2015-02-05 06:20:00,19.81,25.187,96.36,461.56,0.001502,0
2015-02-05 06:21:00,19.25,25.338,6.58,493.18,0.001483,0
2015-02-05 06:22:00,19.42,24.385,54.61,514.06,0.001434,0
2015-02-05 06:23:00,19.87,25.008,62.88,422.54,0.001494,0
2015-02-05 06:24:00,19.96,25.199,6.75,449.09,0.00151,0
2015-02-05 06:25:00,19.57,25.648,0.0,457.47,0.001517,0
2015-02-05 06:26:00,19.61,25.087,50.95,497.82,0.001486,0
2015-02-05 06:27:00,19.86,25.324,45.12,451.52,0.001512,0
2015-02-05 06:28:00,21.83,26.932,405.63,814.96,0.001708,1
2015-02-05 06:29:00,19.13,25.7,0.0,420.58,0.001499,0
2015-02-05 06:30:00,19.3,25.839,0.0,486.92,0.001515,0
2015-02-05 06:31:00,19.66,25.826,45.84,464.35,0.001533,0
2015-02-05 06:32:00,20.01,25.611,15.84,447.11,0.001537,0
2015-02-05 06:33:00,20.14,24.756,19.32,460.92,0.001493,0
2015-02-05 06:34:00,19.85,25.263,0.0,509.44,0.001508,0
2015-02-05 06:35:00,19.68,25.379,0.0,434.83,0.001507,0
2015-02-05 06:36:00,19.84,25.381,8.27,440.54,0.001515,0
2015-02-05 06:37:00,19.34,25.644,1.47,513.83,0.001506,0
2015-02-05 06:38:00,19.52,26.386,29.12,472.65,0.001559,0
2015-02-05 06:39:00,19.28,26.049,45.42,493.44,0.001527,0
2015-02-05 06:40:00,19.13,25.059,104.44,484.06,0.00146,0
2015-02-05 06:41:00,19.68,25.975,24.3,468.76,0.001543,0
2015-02-05 06:42:00,19.63,25.954,64.04,457.81,0.001539,0
2015-02-05 06:43:00,19.8,25.158,0.0,499.1,0.0015,0
2015-02-05 06:44:00,19.75,26.068,0.0,510.68,0.001552,0
2015-02-05 06:45:00,19.64,25.513,12.67,507.95,0.001513,0
