DateTime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),Temperature,Relative_Humidity,Absolute_Humidity,CO_GT,timestamp,hour,dayofweek,PT08.S1(CO)_rolling_6h,PT08.S2(NMHC)_rolling_6h,PT08.S3(NOx)_rolling_6h
2004-04-04 21:00:00,1113.0,772.0,989.0,1493.0,646.0,16.6,56.1,1.0481,1.8,2004-04-04 21:00:00,21,6,1299.6666666666667,968.3333333333334,849.6666666666666
2004-04-04 22:00:00,1196.0,853.0,909.0,1556.0,769.0,15.8,58.8,1.0464,1.8,2004-04-04 22:00:00,22,6,1274.8333333333333,944.5,861.0
2004-04-04 23:00:00,1188.0,829.0,930.0,1540.0,785.0,15.3,60.8,1.0501,1.8,2004-04-04 23:00:00,23,6,1256.8333333333333,918.8333333333334,875.1666666666666
2004-04-05 00:00:00,1102.0,750.0,1007.0,1470.0,613.0,14.7,64.4,1.0717,1.8,2004-04-05 00:00:00,0,0,1230.8333333333333,881.0,903.3333333333334
2004-04-05 01:00:00,969.0,611.0,1239.0,1330.0,430.0,14.8,63.3,1.0584,1.8,2004-04-05 01:00:00,1,0,1155.6666666666667,802.0,984.0
2004-04-05 02:00:00,983.0,600.0,1233.0,1375.0,485.0,15.0,61.5,1.0418,1.8,2004-04-05 02:00:00,2,0,1091.8333333333333,735.8333333333334,1051.1666666666667
2004-04-05 03:00:00,876.0,505.0,1456.0,1294.0,467.0,15.5,56.9,0.9961,1.8,2004-04-05 03:00:00,3,0,1052.3333333333333,691.3333333333334,1129.0
2004-04-05 04:00:00,884.0,489.0,1536.0,1278.0,436.0,16.0,54.0,0.9742,1.8,2004-04-05 04:00:00,4,0,1000.3333333333334,630.6666666666666,1233.5
2004-04-05 05:00:00,1024.0,658.0,1175.0,1417.0,682.0,13.5,63.9,0.9809,1.8,2004-04-05 05:00:00,5,0,973.0,602.1666666666666,1274.3333333333333
2004-04-05 06:00:00,1126.0,822.0,945.0,1541.0,927.0,12.9,65.3,0.9688,1.8,2004-04-05 06:00:00,6,0,977.0,614.1666666666666,1264.0
2004-04-05 07:00:00,1415.0,1089.0,767.0,1795.0,1192.0,13.4,62.5,0.9582,1.8,2004-04-05 07:00:00,7,0,1051.3333333333333,693.8333333333334,1185.3333333333333
2004-04-05 08:00:00,1631.0,1449.0,570.0,1883.5,1615.0,14.5,58.8,0.963,1.8,2004-04-05 08:00:00,8,0,1159.3333333333333,835.3333333333334,1074.8333333333333
2004-04-05 09:00:00,1499.0,1247.0,647.0,1972.0,1505.0,15.3,56.7,0.9773,1.8,2004-04-05 09:00:00,9,0,1263.1666666666667,959.0,940.0
2004-04-05 10:00:00,1461.0,1127.0,703.0,1836.0,1451.0,15.6,57.4,1.0075,3.1,2004-04-05 10:00:00,10,0,1359.3333333333333,1065.3333333333333,801.1666666666666
2004-04-05 11:00:00,1430.0,1107.0,713.0,1853.0,1409.0,16.6,55.2,1.0382,3.0,2004-04-05 11:00:00,11,0,1427.0,1140.1666666666667,724.1666666666666
2004-04-05 12:00:00,1498.0,1171.0,684.0,1942.0,1434.0,17.0,54.3,1.0434,3.2,2004-04-05 12:00:00,12,0,1489.0,1198.3333333333333,680.6666666666666
2004-04-05 13:00:00,1454.0,1162.0,682.0,1915.0,1457.0,18.0,51.5,1.0552,3.1,2004-04-05 13:00:00,13,0,1495.5,1210.5,666.5
2004-04-05 14:00:00,1402.0,1069.0,733.0,1793.0,1325.0,19.5,47.5,1.0653,2.5,2004-04-05 14:00:00,14,0,1457.3333333333333,1147.1666666666667,693.6666666666666
2004-04-05 15:00:00,1327.0,971.0,803.0,1705.0,1120.0,21.6,41.7,1.0606,2.1,2004-04-05 15:00:00,15,0,1428.6666666666667,1101.1666666666667,719.6666666666666
2004-04-05 16:00:00,1273.0,963.0,832.0,1662.0,931.0,22.2,38.3,1.0106,2.0,2004-04-05 16:00:00,16,0,1397.3333333333333,1073.8333333333333,741.1666666666666
2004-04-05 17:00:00,1457.0,1190.0,678.0,1877.0,1212.0,20.3,42.8,1.0053,3.2,2004-04-05 17:00:00,17,0,1401.8333333333333,1087.6666666666667,735.3333333333334
2004-04-05 18:00:00,1543.0,1290.0,631.0,1917.0,1353.0,19.7,45.4,1.0312,4.1,2004-04-05 18:00:00,18,0,1409.3333333333333,1107.5,726.5
2004-04-05 19:00:00,1499.0,1239.0,651.0,1957.0,1359.0,18.8,47.5,1.0199,3.9,2004-04-05 19:00:00,19,0,1416.8333333333333,1120.3333333333333,721.3333333333334
2004-04-05 20:00:00,1378.0,1102.0,742.0,1796.0,1273.0,17.9,49.4,1.0064,3.1,2004-04-05 20:00:00,20,0,1412.8333333333333,1125.8333333333333,722.8333333333334
2004-04-05 21:00:00,1243.0,928.0,852.0,1622.0,1079.0,17.5,50.9,1.009,2.0,2004-04-05 21:00:00,21,0,1398.8333333333333,1118.6666666666667,731.0
2004-04-05 22:00:00,1196.0,885.0,884.0,1589.0,973.0,17.4,51.8,1.023,1.7,2004-04-05 22:00:00,22,0,1386.0,1105.6666666666667,739.6666666666666
2004-04-05 23:00:00,1137.0,869.0,890.0,1554.0,951.0,17.0,53.9,1.0363,1.6,2004-04-05 23:00:00,23,0,1332.6666666666667,1052.1666666666667,775.0
2004-04-06 00:00:00,1015.0,718.0,1065.0,1428.0,714.0,16.6,55.4,1.0408,1.0,2004-04-06 00:00:00,0,1,1244.6666666666667,956.8333333333334,847.3333333333334
2004-04-06 01:00:00,978.0,635.0,1188.0,1382.0,579.0,15.9,57.0,1.0224,0.8,2004-04-06 01:00:00,1,1,1157.8333333333333,856.1666666666666,936.8333333333334
2004-04-06 02:00:00,933.0,547.0,1357.0,1336.0,542.0,15.0,59.2,1.0059,0.5,2004-04-06 02:00:00,2,1,1083.6666666666667,763.6666666666666,1039.3333333333333
2004-04-06 03:00:00,927.0,579.0,1267.0,1370.0,562.0,14.5,61.4,1.0041,0.5,2004-04-06 03:00:00,3,1,1031.0,705.5,1108.5
2004-04-06 04:00:00,908.0,569.0,1303.0,1360.0,526.0,14.1,61.6,0.9883,0.5,2004-04-06 04:00:00,4,1,983.0,652.8333333333334,1178.3333333333333
2004-04-06 05:00:00,980.0,677.0,1141.0,1435.0,659.0,14.6,58.8,0.9711,0.8,2004-04-06 05:00:00,5,1,956.8333333333334,620.8333333333334,1220.1666666666667
2004-04-06 06:00:00,1236.0,920.0,880.0,1641.0,1012.0,14.4,58.9,0.9594,1.7,2004-04-06 06:00:00,6,1,993.6666666666666,654.5,1189.3333333333333
2004-04-06 07:00:00,1664.0,1407.0,594.0,1686.5,1564.0,15.3,55.2,0.9538,4.5,2004-04-06 07:00:00,7,1,1108.0,783.1666666666666,1090.3333333333333
2004-04-06 08:00:00,1757.0,1636.0,494.0,1732.0,1806.0,16.2,52.5,0.9576,6.2,2004-04-06 08:00:00,8,1,1245.3333333333333,964.6666666666666,946.5
2004-04-06 09:00:00,1524.0,1350.0,588.0,1777.5,1604.0,18.4,46.3,0.9734,4.4,2004-04-06 09:00:00,9,1,1344.8333333333333,1093.1666666666667,833.3333333333334
2004-04-06 10:00:00,1329.0,1119.0,707.0,1823.0,1288.0,19.6,41.8,0.9407,2.9,2004-04-06 10:00:00,10,1,1415.0,1184.8333333333333,734.0
2004-04-06 11:00:00,1167.0,884.0,881.0,1580.0,931.0,20.2,40.1,0.937,1.6,2004-04-06 11:00:00,11,1,1446.1666666666667,1219.3333333333333,690.6666666666666
2004-04-06 12:00:00,1369.0,1132.0,715.0,1818.0,1162.0,20.9,36.6,0.8939,2.6,2004-04-06 12:00:00,12,1,1468.3333333333333,1254.6666666666667,663.1666666666666
2004-04-06 13:00:00,1284.0,1103.0,755.0,1704.0,1064.0,20.4,34.7,0.8229,2.9,2004-04-06 13:00:00,13,1,1405.0,1204.0,690.0
2004-04-06 14:00:00,1221.0,1032.0,811.0,1630.0,913.0,19.3,35.4,0.7813,2.5,2004-04-06 14:00:00,14,1,1315.6666666666667,1103.3333333333333,742.8333333333334
2004-04-06 15:00:00,1096.0,947.0,872.0,1519.0,684.0,18.6,36.9,0.7829,1.9,2004-04-06 15:00:00,15,1,1244.3333333333333,1036.1666666666667,790.1666666666666
2004-04-06 16:00:00,1143.0,988.0,849.0,1590.0,710.0,18.8,36.8,0.7883,1.9,2004-04-06 16:00:00,16,1,1213.3333333333333,1014.3333333333334,813.8333333333334
2004-04-06 17:00:00,1251.0,1116.0,760.0,1716.0,923.0,17.5,40.6,0.8068,2.7,2004-04-06 17:00:00,17,1,1227.3333333333333,1053.0,793.6666666666666
2004-04-06 18:00:00,1268.0,1148.0,728.0,1776.0,1006.0,16.8,44.3,0.8428,3.0,2004-04-06 18:00:00,18,1,1210.5,1055.6666666666667,795.8333333333334
2004-04-06 19:00:00,1314.0,1150.0,726.0,1784.0,1083.0,16.3,47.7,0.8746,3.3,2004-04-06 19:00:00,19,1,1215.5,1063.5,791.0
2004-04-06 20:00:00,1315.0,1142.0,724.0,1807.0,1161.0,15.6,50.7,0.8947,3.2,2004-04-06 20:00:00,20,1,1231.1666666666667,1081.8333333333333,776.5
2004-04-06 21:00:00,1095.0,918.0,896.0,1527.0,800.0,15.7,49.4,0.8768,1.8,2004-04-06 21:00:00,21,1,1231.0,1077.0,780.5
2004-04-06 22:00:00,1027.0,808.0,996.0,1458.0,647.0,15.8,48.6,0.8653,1.3,2004-04-06 22:00:00,22,1,1211.6666666666667,1047.0,805.0
2004-04-06 23:00:00,1012.0,752.0,1053.0,1393.0,649.0,15.7,47.0,0.8325,1.1,2004-04-06 23:00:00,23,1,1171.8333333333333,986.3333333333334,853.8333333333334
2004-04-07 00:00:00,948.0,710.0,1127.0,1352.0,575.0,15.7,45.9,0.8121,0.9,2004-04-07 00:00:00,0,2,1118.5,913.3333333333334,920.3333333333334
2004-04-07 01:00:00,889.0,603.0,1308.0,1271.0,455.0,15.6,44.9,0.792,0.7,2004-04-07 01:00:00,1,2,1047.6666666666667,822.1666666666666,1017.3333333333334
2004-04-07 02:00:00,830.0,538.0,1475.0,1214.0,392.0,15.6,44.4,0.7827,0.4,2004-04-07 02:00:00,2,2,966.8333333333334,721.5,1142.5
2004-04-07 03:00:00,801.0,464.0,1749.0,1154.0,340.0,16.1,42.4,0.7718,0.3,2004-04-07 03:00:00,3,2,917.8333333333334,645.8333333333334,1284.6666666666667
2004-04-07 04:00:00,804.0,468.0,1826.0,1166.0,320.0,15.7,45.4,0.8063,0.3,2004-04-07 04:00:00,4,2,880.6666666666666,589.1666666666666,1423.0
2004-04-07 05:00:00,824.0,478.0,1705.0,1200.0,331.0,15.3,50.1,0.8617,0.3,2004-04-07 05:00:00,5,2,849.3333333333334,543.5,1531.6666666666667
2004-04-07 06:00:00,1000.0,688.0,1257.0,1398.0,426.0,14.2,58.6,0.9443,0.8,2004-04-07 06:00:00,6,2,858.0,539.8333333333334,1553.3333333333333
2004-04-07 07:00:00,1307.0,1082.0,777.0,1769.0,830.0,14.3,58.2,0.9431,2.8,2004-04-07 07:00:00,7,2,927.6666666666666,619.6666666666666,1464.8333333333333
2004-04-07 08:00:00,1286.0,1171.0,716.0,1821.0,1006.0,15.0,52.0,0.8817,3.1,2004-04-07 08:00:00,8,2,1003.6666666666666,725.1666666666666,1338.3333333333333
2004-04-07 09:00:00,1150.0,925.0,865.0,1576.0,820.0,13.6,61.4,0.9519,2.3,2004-04-07 09:00:00,9,2,1061.8333333333333,802.0,1191.0
2004-04-07 10:00:00,1087.0,876.0,911.0,1554.0,737.0,16.1,53.1,0.9675,1.6,2004-04-07 10:00:00,10,2,1109.0,870.0,1038.5
2004-04-07 11:00:00,1016.0,839.0,991.0,1448.0,790.0,16.6,44.3,0.8294,1.5,2004-04-07 11:00:00,11,2,1141.0,930.1666666666666,919.5
2004-04-07 12:00:00,1029.0,892.0,937.0,1474.0,760.0,17.4,40.3,0.7922,1.6,2004-04-07 12:00:00,12,2,1145.8333333333333,964.1666666666666,866.1666666666666
2004-04-07 13:00:00,1109.0,943.0,883.0,1604.0,767.0,18.1,42.2,0.8679,1.8,2004-04-07 13:00:00,13,2,1112.8333333333333,941.0,883.8333333333334
2004-04-07 14:00:00,997.0,817.0,1030.0,1426.0,626.0,14.4,51.8,0.8433,1.4,2004-04-07 14:00:00,14,2,1064.6666666666667,882.0,936.1666666666666
2004-04-07 15:00:00,1177.0,880.0,927.0,1552.0,776.0,10.9,76.4,0.9953,1.9,2004-04-07 15:00:00,15,2,1069.1666666666667,874.5,946.5
2004-04-07 16:00:00,1045.0,808.0,1038.0,1421.0,589.0,16.4,47.7,0.8819,1.2,2004-04-07 16:00:00,16,2,1062.1666666666667,863.1666666666666,967.6666666666666
2004-04-07 17:00:00,1171.0,1073.0,847.0,1623.0,872.0,18.0,37.1,0.7598,2.3,2004-04-07 17:00:00,17,2,1088.0,902.1666666666666,943.6666666666666
2004-04-07 18:00:00,1221.0,1101.0,799.0,1700.0,996.0,14.7,48.7,0.8089,3.3,2004-04-07 18:00:00,18,2,1120.0,937.0,920.6666666666666
2004-04-07 19:00:00,1262.0,1133.0,774.0,1748.0,1033.0,11.3,71.3,0.9514,3.1,2004-04-07 19:00:00,19,2,1145.5,968.6666666666666,902.5
2004-04-07 20:00:00,1207.0,1013.0,876.0,1632.0,982.0,10.0,74.0,0.9087,3.3,2004-04-07 20:00:00,20,2,1180.5,1001.3333333333334,876.8333333333334
2004-04-07 21:00:00,956.0,666.0,1235.0,1282.0,518.0,9.8,71.8,0.8702,1.2,2004-04-07 21:00:00,21,2,1143.6666666666667,965.6666666666666,928.1666666666666
2004-04-07 22:00:00,1020.0,727.0,1153.0,1391.0,631.0,9.3,75.2,0.8796,1.3,2004-04-07 22:00:00,22,2,1139.5,952.1666666666666,947.3333333333334
2004-04-07 23:00:00,1107.0,861.0,957.0,1510.0,879.0,9.6,76.0,0.9088,1.9,2004-04-07 23:00:00,23,2,1128.8333333333333,916.8333333333334,965.6666666666666
2004-04-08 00:00:00,1020.0,752.0,1074.0,1398.0,839.0,9.3,75.0,0.8799,1.4,2004-04-08 00:00:00,0,3,1095.3333333333333,858.6666666666666,1011.5
2004-04-08 01:00:00,1051.0,798.0,1016.0,1455.0,876.0,9.0,76.7,0.8825,1.5,2004-04-08 01:00:00,1,3,1060.1666666666667,802.8333333333334,1051.8333333333333
2004-04-08 02:00:00,965.0,716.0,1087.0,1383.0,827.0,8.2,79.6,0.8672,1.1,2004-04-08 02:00:00,2,3,1019.8333333333334,753.3333333333334,1087.0
2004-04-08 03:00:00,890.0,672.0,1183.0,1338.0,781.0,7.6,80.6,0.8437,0.8,2004-04-08 03:00:00,3,3,1008.8333333333334,754.3333333333334,1078.3333333333333
2004-04-08 04:00:00,823.0,568.0,1366.0,1263.0,699.0,8.3,75.6,0.8302,1.8,2004-04-08 04:00:00,4,3,976.0,727.8333333333334,1113.8333333333333
2004-04-08 05:00:00,869.0,642.0,1291.0,1288.0,723.0,8.1,72.1,0.7798,0.8,2004-04-08 05:00:00,5,3,936.3333333333334,691.3333333333334,1169.5
2004-04-08 06:00:00,939.0,754.0,1169.0,1384.0,797.0,8.1,70.4,0.7609,1.1,2004-04-08 06:00:00,6,3,922.8333333333334,691.6666666666666,1185.3333333333333
2004-04-08 07:00:00,1274.0,1109.0,820.0,1723.0,1138.0,8.1,70.5,0.7627,2.6,2004-04-08 07:00:00,7,3,960.0,743.5,1152.6666666666667
2004-04-08 08:00:00,1512.0,1482.0,596.0,1804.0,1605.0,9.9,64.3,0.7859,5.1,2004-04-08 08:00:00,8,3,1051.1666666666667,871.1666666666666,1070.8333333333333
2004-04-08 09:00:00,1435.0,1271.0,676.0,1885.0,1569.0,13.0,54.2,0.809,4.2,2004-04-08 09:00:00,9,3,1142.0,971.0,986.3333333333334
2004-04-08 10:00:00,1207.0,1041.0,813.0,1620.0,1319.0,16.5,42.6,0.7912,2.6,2004-04-08 10:00:00,10,3,1206.0,1049.8333333333333,894.1666666666666
2004-04-08 11:00:00,1223.0,1075.0,818.0,1678.0,1198.0,19.3,34.2,0.7566,2.4,2004-04-08 11:00:00,11,3,1265.0,1122.0,815.3333333333334
2004-04-08 12:00:00,1121.0,1026.0,865.0,1541.0,958.0,21.5,27.4,0.6941,2.1,2004-04-08 12:00:00,12,3,1295.3333333333333,1167.3333333333333,764.6666666666666
2004-04-08 13:00:00,1176.0,1123.0,816.0,1609.0,1068.0,20.4,26.7,0.6323,2.6,2004-04-08 13:00:00,13,3,1279.0,1169.6666666666667,764.0
2004-04-08 14:00:00,1144.0,1114.0,845.0,1551.0,1010.0,20.6,22.6,0.5432,2.8,2004-04-08 14:00:00,14,3,1217.6666666666667,1108.3333333333333,805.5
2004-04-08 15:00:00,1136.0,1089.0,856.0,1552.0,928.0,20.6,24.8,0.5931,2.5,2004-04-08 15:00:00,15,3,1167.8333333333333,1078.0,835.5
2004-04-08 16:00:00,1085.0,1004.0,888.0,1454.0,816.0,21.0,25.4,0.6264,1.9,2004-04-08 16:00:00,16,3,1147.5,1071.8333333333333,848.0
2004-04-08 17:00:00,1297.0,1287.0,723.0,1798.0,1216.0,21.5,24.5,0.6203,3.6,2004-04-08 17:00:00,17,3,1159.8333333333333,1107.1666666666667,832.1666666666666
2004-04-08 18:00:00,1408.0,1404.0,646.0,1972.0,1463.0,19.3,28.6,0.6357,4.6,2004-04-08 18:00:00,18,3,1207.6666666666667,1170.1666666666667,795.6666666666666
2004-04-08 19:00:00,1618.0,1530.0,579.0,1835.5,1791.0,18.0,32.9,0.6737,6.3,2004-04-08 19:00:00,19,3,1281.3333333333333,1238.0,756.1666666666666
2004-04-08 20:00:00,1319.0,1172.0,746.0,1699.0,1425.0,15.8,39.8,0.7096,4.3,2004-04-08 20:00:00,20,3,1310.5,1247.6666666666667,739.6666666666666
2004-04-08 21:00:00,1045.0,857.0,968.0,1410.0,922.0,15.3,41.5,0.7194,1.6,2004-04-08 21:00:00,21,3,1295.3333333333333,1209.0,758.3333333333334
2004-04-08 22:00:00,1058.0,824.0,993.0,1411.0,971.0,14.1,46.0,0.7363,1.4,2004-04-08 22:00:00,22,3,1290.8333333333333,1179.0,775.8333333333334
2004-04-08 23:00:00,1062.72,827.72,987.92,1416.96,978.2,14.016,46.876,0.7449399999999999,2.0,2004-04-08 23:00:00,23,3,1251.7866666666666,1102.4533333333334,819.9866666666667
2004-04-09 00:00:00,1067.44,831.44,982.84,1422.92,985.4,13.932,47.752,0.7535799999999999,2.4,2004-04-09 00:00:00,0,4,1195.0266666666666,1007.0266666666666,876.1266666666667
2004-04-09 01:00:00,1072.16,835.16,977.76,1428.88,992.6,13.847999999999999,48.628,0.76222,1.8,2004-04-09 01:00:00,1,4,1104.0533333333333,891.2199999999999,942.5866666666667
2004-04-09 02:00:00,1076.88,838.88,972.68,1434.84,999.8,13.764,49.504,0.77086,1.0,2004-04-09 02:00:00,2,4,1063.7,835.6999999999999,980.3666666666667
2004-04-09 03:00:00,1081.6,842.6,967.6,1440.8,1007.0,13.68,50.38,0.7795,1.0,2004-04-09 03:00:00,3,4,1069.8,833.3000000000001,980.3000000000001
2004-04-09 04:00:00,1086.32,846.32,962.52,1446.76,1014.2,13.596,51.256,0.78814,1.0,2004-04-09 04:00:00,4,4,1074.52,837.02,975.2199999999999
2004-04-09 05:00:00,1091.04,850.04,957.44,1452.72,1021.4,13.512,52.132000000000005,0.7967799999999999,0.9,2004-04-09 05:00:00,5,4,1079.24,840.7399999999999,970.14
2004-04-09 06:00:00,1095.76,853.76,952.36,1458.68,1028.6,13.427999999999999,53.008,0.80542,1.5,2004-04-09 06:00:00,6,4,1083.96,844.46,965.06
2004-04-09 07:00:00,1100.48,857.48,947.28,1464.64,1035.8,13.344,53.884,0.81406,2.6,2004-04-09 07:00:00,7,4,1088.68,848.18,959.98
2004-04-09 08:00:00,1105.2,861.2,942.2,1470.6,1043.0,13.26,54.760000000000005,0.8227,2.9,2004-04-09 08:00:00,8,4,1093.3999999999999,851.9000000000001,954.9000000000001
2004-04-09 09:00:00,1109.92,864.92,937.12,1476.56,1050.2,13.176,55.636,0.83134,2.7,2004-04-09 09:00:00,9,4,1098.1200000000001,855.62,949.82
2004-04-09 10:00:00,1114.64,868.64,932.04,1482.52,1057.4,13.091999999999999,56.512,0.83998,2.4,2004-04-09 10:00:00,10,4,1102.8400000000001,859.34,944.7400000000001
2004-04-09 11:00:00,1119.36,872.36,926.96,1488.48,1064.6,13.008,57.388000000000005,0.84862,2.6,2004-04-09 11:00:00,11,4,1107.5600000000002,863.0600000000001,939.66
2004-04-09 12:00:00,1124.08,876.08,921.88,1494.44,1071.8,12.924,58.264,0.85726,4.1,2004-04-09 12:00:00,12,4,1112.28,866.7800000000001,934.58
2004-04-09 13:00:00,1128.8,879.8,916.8,1500.4,1079.0,12.84,59.14,0.8659,4.3,2004-04-09 13:00:00,13,4,1117.0,870.5,929.5
2004-04-09 14:00:00,1133.52,883.52,911.72,1506.36,1086.2,12.756,60.016000000000005,0.87454,2.2,2004-04-09 14:00:00,14,4,1121.72,874.2199999999999,924.42
2004-04-09 15:00:00,1138.24,887.24,906.64,1512.32,1093.4,12.672,60.892,0.8831800000000001,3.4,2004-04-09 15:00:00,15,4,1126.4399999999998,877.9399999999999,919.34
2004-04-09 16:00:00,1142.96,890.96,901.56,1518.28,1100.6,12.588,61.768,0.8918200000000001,3.6,2004-04-09 16:00:00,16,4,1131.16,881.66,914.2599999999999
2004-04-09 17:00:00,1147.68,894.6800000000001,896.48,1524.24,1107.8,12.504,62.644000000000005,0.90046,2.5,2004-04-09 17:00:00,17,4,1135.8799999999999,885.38,909.18
2004-04-09 18:00:00,1152.4,898.4,891.4,1530.2,1115.0,12.42,63.52,0.9091,2.8,2004-04-09 18:00:00,18,4,1140.6000000000001,889.0999999999999,904.0999999999999
2004-04-09 19:00:00,1157.12,902.12,886.3199999999999,1536.16,1122.2,12.336,64.396,0.91774,3.4,2004-04-09 19:00:00,19,4,1145.32,892.82,899.02
2004-04-09 20:00:00,1161.84,905.84,881.24,1542.12,1129.4,12.251999999999999,65.272,0.92638,3.0,2004-04-09 20:00:00,20,4,1150.04,896.54,893.94
2004-04-09 21:00:00,1166.56,909.56,876.16,1548.08,1136.6,12.168,66.14800000000001,0.9350200000000001,2.1,2004-04-09 21:00:00,21,4,1154.76,900.2600000000001,888.86
2004-04-09 22:00:00,1171.28,913.28,871.08,1554.04,1143.8,12.084,67.024,0.94366,2.4,2004-04-09 22:00:00,22,4,1159.48,903.98,883.7800000000001
2004-04-09 23:00:00,1176.0,917.0,866.0,1560.0,1151.0,12.0,67.9,0.9523,2.3,2004-04-09 23:00:00,23,4,1164.2,907.6999999999999,878.6999999999999
2004-04-10 00:00:00,1047.0,783.0,1014.0,1449.0,975.0,12.0,66.9,0.9336,1.3,2004-04-10 00:00:00,0,5,1146.6333333333332,888.4666666666667,899.1333333333333
2004-04-10 01:00:00,1116.0,854.0,929.0,1533.0,1034.0,11.5,70.1,0.9503,1.7,2004-04-10 01:00:00,1,5,1139.78,880.4466666666667,906.2466666666668
2004-04-10 02:00:00,1074.0,832.0,951.0,1507.0,980.0,11.4,69.8,0.939,1.7,2004-04-10 02:00:00,2,5,1125.14,868.14,917.8733333333333
2004-04-10 03:00:00,922.0,687.0,1142.0,1390.0,825.0,11.1,69.3,0.9128,1.0,2004-04-10 03:00:00,3,5,1084.3799999999999,831.0466666666666,962.18
2004-04-10 04:00:00,898.0,669.0,1163.0,1386.0,807.0,10.8,70.3,0.9092,0.8,2004-04-10 04:00:00,4,5,1038.8333333333333,790.3333333333334,1010.8333333333334
2004-04-10 05:00:00,970.0,708.0,1121.0,1435.0,842.0,10.2,73.4,0.9129,1.0,2004-04-10 05:00:00,5,5,1004.5,755.5,1053.3333333333333
2004-04-10 06:00:00,1073.0,812.0,988.0,1500.0,950.0,10.8,70.5,0.9142,1.4,2004-04-10 06:00:00,6,5,1008.8333333333334,760.3333333333334,1049.0
2004-04-10 07:00:00,1081.0,906.0,895.0,1591.0,1024.0,11.0,71.0,0.9279,1.7,2004-04-10 07:00:00,7,5,1003.0,769.0,1043.3333333333333
2004-04-10 08:00:00,1159.0,976.0,837.0,1663.0,1098.0,12.4,64.0,0.9206,2.0,2004-04-10 08:00:00,8,5,1017.1666666666666,793.0,1024.3333333333333
2004-04-10 09:00:00,1112.0,931.0,869.0,1588.0,1011.0,15.0,53.1,0.8993,2.0,2004-04-10 09:00:00,9,5,1048.8333333333333,833.6666666666666,978.8333333333334
2004-04-10 10:00:00,1112.0,917.0,897.0,1542.0,931.0,16.6,44.4,0.8313,1.9,2004-04-10 10:00:00,10,5,1084.5,875.0,934.5
2004-04-10 11:00:00,1063.0,877.0,971.0,1481.0,811.0,18.0,38.4,0.7862,2.1,2004-04-10 11:00:00,11,5,1100.0,903.1666666666666,909.5
2004-04-10 12:00:00,1032.0,892.0,973.0,1457.0,756.0,20.6,30.0,0.7213,1.8,2004-04-10 12:00:00,12,5,1093.1666666666667,916.5,907.0
2004-04-10 13:00:00,936.0,829.0,1054.0,1336.0,607.0,19.9,26.7,0.6137,1.5,2004-04-10 13:00:00,13,5,1069.0,903.6666666666666,933.5
2004-04-10 14:00:00,883.0,766.0,1152.0,1238.0,498.0,19.8,23.1,0.5283,1.3,2004-04-10 14:00:00,14,5,1023.0,868.6666666666666,986.0
2004-04-10 15:00:00,942.0,852.0,1055.0,1318.0,540.0,21.4,22.7,0.5722,1.4,2004-04-10 15:00:00,15,5,994.6666666666666,855.5,1017.0
2004-04-10 16:00:00,943.0,850.0,1084.0,1296.0,544.0,22.1,21.3,0.5605,1.5,2004-04-10 16:00:00,16,5,966.5,844.3333333333334,1048.1666666666667
2004-04-10 17:00:00,1007.0,875.0,1027.0,1357.0,620.0,21.1,24.5,0.604,1.7,2004-04-10 17:00:00,17,5,957.1666666666666,844.0,1057.5
2004-04-10 18:00:00,1037.0,927.0,949.0,1426.0,740.0,18.3,31.6,0.6562,2.0,2004-04-10 18:00:00,18,5,958.0,849.8333333333334,1053.5
2004-04-10 19:00:00,1127.0,1022.0,871.0,1534.0,921.0,16.1,35.0,0.6372,2.5,2004-04-10 19:00:00,19,5,989.8333333333334,882.0,1023.0
2004-04-10 20:00:00,1123.0,996.0,861.0,1551.0,1033.0,14.8,41.5,0.6929,2.4,2004-04-10 20:00:00,20,5,1029.8333333333333,920.3333333333334,974.5
2004-04-10 21:00:00,1110.0,909.0,916.0,1487.0,984.0,13.2,50.3,0.7577,2.0,2004-04-10 21:00:00,21,5,1057.8333333333333,929.8333333333334,951.3333333333334
2004-04-10 22:00:00,1247.0,1037.0,812.0,1618.0,1193.0,12.3,55.5,0.7916,2.9,2004-04-10 22:00:00,22,5,1108.5,961.0,906.0
2004-04-10 23:00:00,1220.0,967.0,844.0,1545.0,1219.0,11.8,56.6,0.7833,2.5,2004-04-10 23:00:00,23,5,1144.0,976.3333333333334,875.5
2004-04-11 00:00:00,1028.0,770.0,1047.0,1326.0,913.0,11.2,56.2,0.7469,1.4,2004-04-11 00:00:00,0,6,1142.5,950.1666666666666,891.8333333333334
2004-04-11 01:00:00,978.0,711.0,1144.0,1304.0,750.0,11.0,56.6,0.7418,1.2,2004-04-11 01:00:00,1,6,1117.6666666666667,898.3333333333334,937.3333333333334
2004-04-11 02:00:00,949.0,694.0,1160.0,1310.0,772.0,9.3,64.3,0.7531,1.0,2004-04-11 02:00:00,2,6,1088.6666666666667,848.0,987.1666666666666
2004-04-11 03:00:00,910.0,709.0,1162.0,1329.0,712.0,8.8,66.0,0.7501,1.0,2004-04-11 03:00:00,3,6,1055.3333333333333,814.6666666666666,1028.1666666666667
