timestamp,value,label
2013-07-06 13:15:00,22.195,0
2013-07-06 13:20:00,22.351,0
2013-07-06 13:25:00,22.302,0
2013-07-06 13:30:00,21.393,0
2013-07-06 13:35:00,21.115,0
2013-07-06 13:40:00,14.194,1
2013-07-06 13:45:00,22.201,0
2013-07-06 13:50:00,21.372,0
2013-07-06 13:55:00,21.022,0
2013-07-06 14:00:00,21.652,0
2013-07-06 14:05:00,21.888,0
2013-07-06 14:10:00,22.137,0
2013-07-06 14:15:00,21.636,0
2013-07-06 14:20:00,21.272,0
2013-07-06 14:25:00,21.038,0
2013-07-06 14:30:00,21.304,0
2013-07-06 14:35:00,21.145,0
2013-07-06 14:40:00,20.845,0
2013-07-06 14:45:00,21.87,0
2013-07-06 14:50:00,21.73,0
2013-07-06 14:55:00,21.457,0
2013-07-06 15:00:00,20.692,0
2013-07-06 15:05:00,21.269,0
2013-07-06 15:10:00,21.15,0
2013-07-06 15:15:00,21.039,0
2013-07-06 15:20:00,21.28,0
2013-07-06 15:25:00,21.025,0
2013-07-06 15:30:00,21.023,0
2013-07-06 15:35:00,20.949,0
2013-07-06 15:40:00,20.809,0
2013-07-06 15:45:00,20.03,0
2013-07-06 15:50:00,20.649,0
2013-07-06 15:55:00,20.392,0
2013-07-06 16:00:00,20.107,0
2013-07-06 16:05:00,21.113,0
2013-07-06 16:10:00,21.1,0
2013-07-06 16:15:00,20.943,0
2013-07-06 16:20:00,20.53,0
2013-07-06 16:25:00,20.887,0
2013-07-06 16:30:00,20.395,0
2013-07-06 16:35:00,20.439,0
2013-07-06 16:40:00,19.963,0
2013-07-06 16:45:00,20.465,0
2013-07-06 16:50:00,20.328,0
2013-07-06 16:55:00,19.834,0
2013-07-06 17:00:00,20.255,0
2013-07-06 17:05:00,20.231,0
2013-07-06 17:10:00,20.874,0
2013-07-06 17:15:00,20.546,0
2013-07-06 17:20:00,20.227,0
2013-07-06 17:25:00,20.301,0
2013-07-06 17:30:00,20.221,0
2013-07-06 17:35:00,20.128,0
2013-07-06 17:40:00,19.816,0
2013-07-06 17:45:00,20.138,0
2013-07-06 17:50:00,19.928,0
2013-07-06 17:55:00,19.751,0
2013-07-06 18:00:00,20.368,0
2013-07-06 18:05:00,20.328,0
2013-07-06 18:10:00,19.57,0
2013-07-06 18:15:00,20.157,0
2013-07-06 18:20:00,20.555,0
2013-07-06 18:25:00,20.585,0
2013-07-06 18:30:00,20.583,0
2013-07-06 18:35:00,20.248,0
2013-07-06 18:40:00,19.951,0
2013-07-06 18:45:00,19.881,0
2013-07-06 18:50:00,20.396,0
2013-07-06 18:55:00,20.424,0
2013-07-06 19:00:00,20.76,0
2013-07-06 19:05:00,20.714,0
2013-07-06 19:10:00,20.303,0
2013-07-06 19:15:00,19.935,0
2013-07-06 19:20:00,20.282,0
2013-07-06 19:25:00,20.495,0
2013-07-06 19:30:00,20.374,0
2013-07-06 19:35:00,20.27,0
2013-07-06 19:40:00,20.589,0
2013-07-06 19:45:00,20.354,0
2013-07-06 19:50:00,20.341,0
2013-07-06 19:55:00,20.703,0
2013-07-06 20:00:00,20.486,0
2013-07-06 20:05:00,20.747,0
2013-07-06 20:10:00,20.794,0
2013-07-06 20:15:00,20.337,0
2013-07-06 20:20:00,24.36,1
2013-07-06 20:25:00,24.478,1
2013-07-06 20:30:00,23.521,1
2013-07-06 20:35:00,24.547,1
2013-07-06 20:40:00,24.121,1
2013-07-06 20:45:00,24.636,1
2013-07-06 20:50:00,25.044,1
2013-07-06 20:55:00,25.51,1
2013-07-06 21:00:00,25.655,1
2013-07-06 21:05:00,23.841,1
2013-07-06 21:10:00,26.094,1
2013-07-06 21:15:00,26.764,1
2013-07-06 21:20:00,25.223,1
2013-07-06 21:25:00,25.824,1
2013-07-06 21:30:00,25.908,1
2013-07-06 21:35:00,25.845,1
2013-07-06 21:40:00,25.789,1
2013-07-06 21:45:00,26.449,1
2013-07-06 21:50:00,26.601,1
2013-07-06 21:55:00,24.927,1
2013-07-06 22:00:00,26.848,1
2013-07-06 22:05:00,25.019,1
2013-07-06 22:10:00,26.016,1
2013-07-06 22:15:00,26.688,1
2013-07-06 22:20:00,26.549,1
2013-07-06 22:25:00,27.081,1
2013-07-06 22:30:00,27.072,1
2013-07-06 22:35:00,25.791,1
2013-07-06 22:40:00,25.855,1
2013-07-06 22:45:00,26.711,1
2013-07-06 22:50:00,26.295,1
2013-07-06 22:55:00,26.947,1
2013-07-06 23:00:00,26.604,1
2013-07-06 23:05:00,26.79,1
2013-07-06 23:10:00,26.137,1
2013-07-06 23:15:00,26.974,1
2013-07-06 23:20:00,26.884,1
2013-07-06 23:25:00,26.529,1
2013-07-06 23:30:00,26.077,1
2013-07-06 23:35:00,27.086,1
2013-07-06 23:40:00,22.686,0
2013-07-06 23:45:00,22.592,0
2013-07-06 23:50:00,23.143,0
2013-07-06 23:55:00,23.26,0
2013-07-07 00:00:00,23.055,0
2013-07-07 00:05:00,23.655,0
2013-07-07 00:10:00,22.961,0
2013-07-07 00:15:00,23.356,0
2013-07-07 00:20:00,23.36,0
2013-07-07 00:25:00,23.615,0
2013-07-07 00:30:00,23.795,0
2013-07-07 00:35:00,23.411,0
2013-07-07 00:40:00,24.084,0
2013-07-07 00:45:00,23.918,0
2013-07-07 00:50:00,23.299,0
2013-07-07 00:55:00,23.341,0
2013-07-07 01:00:00,24.087,0
2013-07-07 01:05:00,24.079,0
2013-07-07 01:10:00,24.184,0
2013-07-07 01:15:00,24.274,0
2013-07-07 01:20:00,24.426,0
2013-07-07 01:25:00,24.742,0
2013-07-07 01:30:00,24.083,0
2013-07-07 01:35:00,24.124,0
2013-07-07 01:40:00,24.213,0
2013-07-07 01:45:00,24.757,0
2013-07-07 01:50:00,25.151,0
2013-07-07 01:55:00,24.624,0
2013-07-07 02:00:00,23.958,0
2013-07-07 02:05:00,24.295,0
2013-07-07 02:10:00,24.657,0
2013-07-07 02:15:00,24.809,0
2013-07-07 02:20:00,24.917,0
2013-07-07 02:25:00,25.128,0
2013-07-07 02:30:00,25.06,0
2013-07-07 02:35:00,25.589,0
2013-07-07 02:40:00,25.037,0
2013-07-07 02:45:00,25.023,0
2013-07-07 02:50:00,25.543,0
2013-07-07 02:55:00,24.887,0
2013-07-07 03:00:00,25.609,0
2013-07-07 03:05:00,25.556,0
2013-07-07 03:10:00,25.515,0
2013-07-07 03:15:00,26.167,0
2013-07-07 03:20:00,25.438,0
2013-07-07 03:25:00,26.42,0
2013-07-07 03:30:00,25.662,0
2013-07-07 03:35:00,25.334,0
2013-07-07 03:40:00,25.845,0
2013-07-07 03:45:00,25.483,0
2013-07-07 03:50:00,25.633,0
2013-07-07 03:55:00,26.072,0
2013-07-07 04:00:00,26.162,0
2013-07-07 04:05:00,25.783,0
2013-07-07 04:10:00,26.379,0
2013-07-07 04:15:00,26.47,0
2013-07-07 04:20:00,26.597,0
2013-07-07 04:25:00,26.308,0
2013-07-07 04:30:00,26.627,0
2013-07-07 04:35:00,25.518,0
2013-07-07 04:40:00,26.089,0
2013-07-07 04:45:00,25.92,0
2013-07-07 04:50:00,26.287,0
2013-07-07 04:55:00,26.066,0
2013-07-07 05:00:00,26.227,0
2013-07-07 05:05:00,26.962,0
2013-07-07 05:10:00,26.26,0
2013-07-07 05:15:00,26.479,0
2013-07-07 05:20:00,26.267,0
2013-07-07 05:25:00,26.386,0
2013-07-07 05:30:00,26.373,0
2013-07-07 05:35:00,26.537,0
2013-07-07 05:40:00,26.796,0
2013-07-07 05:45:00,26.971,0
2013-07-07 05:50:00,26.508,0
2013-07-07 05:55:00,26.61,0
2013-07-07 06:00:00,26.003,0
2013-07-07 06:05:00,26.375,0
2013-07-07 06:10:00,26.735,0
2013-07-07 06:15:00,26.707,0
2013-07-07 06:20:00,26.474,0
2013-07-07 06:25:00,26.705,0
2013-07-07 06:30:00,26.561,0
2013-07-07 06:35:00,26.801,0
2013-07-07 06:40:00,26.473,0
2013-07-07 06:45:00,26.237,0
2013-07-07 06:50:00,26.467,0
2013-07-07 06:55:00,25.31,0
2013-07-07 07:00:00,26.455,0
2013-07-07 07:05:00,25.028,0
2013-07-07 07:10:00,25.684,0
2013-07-07 07:15:00,26.427,0
2013-07-07 07:20:00,26.416,0
2013-07-07 07:25:00,25.82,0
2013-07-07 07:30:00,25.955,0
2013-07-07 07:35:00,26.66,0
2013-07-07 07:40:00,25.985,0
2013-07-07 07:45:00,26.913,0
2013-07-07 07:50:00,26.099,0
2013-07-07 07:55:00,26.213,0
2013-07-07 08:00:00,26.605,0
2013-07-07 08:05:00,26.054,0
2013-07-07 08:10:00,25.624,0
2013-07-07 08:15:00,25.902,0
2013-07-07 08:20:00,25.892,0
2013-07-07 08:25:00,25.391,0
2013-07-07 08:30:00,25.741,0
2013-07-07 08:35:00,25.532,0
2013-07-07 08:40:00,26.075,0
2013-07-07 08:45:00,25.723,0
2013-07-07 08:50:00,25.569,0
2013-07-07 08:55:00,25.588,0
2013-07-07 09:00:00,25.659,0
2013-07-07 09:05:00,25.751,0
2013-07-07 09:10:00,25.139,0
2013-07-07 09:15:00,25.077,0
2013-07-07 09:20:00,25.78,0
2013-07-07 09:25:00,25.2,0
2013-07-07 09:30:00,24.799,0
2013-07-07 09:35:00,25.399,0
2013-07-07 09:40:00,25.354,0
2013-07-07 09:45:00,24.604,0
2013-07-07 09:50:00,25.167,0
2013-07-07 09:55:00,25.29,0
2013-07-07 10:00:00,25.109,0
2013-07-07 10:05:00,25.143,0
2013-07-07 10:10:00,24.374,0
2013-07-07 10:15:00,24.925,0
2013-07-07 10:20:00,24.645,0
2013-07-07 10:25:00,24.524,0
2013-07-07 10:30:00,24.939,0
2013-07-07 10:35:00,25.093,0
2013-07-07 10:40:00,25.144,0
2013-07-07 10:45:00,24.915,0
2013-07-07 10:50:00,24.356,0
2013-07-07 10:55:00,24.457,0
2013-07-07 11:00:00,24.54,0
2013-07-07 11:05:00,24.252,0
2013-07-07 11:10:00,24.194,0
2013-07-07 11:15:00,24.374,0
